1.0	2.38918e-10
2.0	3.37062e-10
5.0	5.30367e-10
10.0	7.4594e-10
20.0	1.04665e-09
50.0	1.6286e-09
100.0	2.26014e-09
200.0	3.10599e-09
500.0	4.59451e-09
1000.0	5.91721e-09
2000.0	7.15325e-09
3000.0	7.71197e-09
5000.0	8.17007e-09
7000.0	8.32114e-09
10000.0	8.36573e-09
15000.0	8.28527e-09
20000.0	8.11389e-09
30000.0	7.5748e-09
60000.0	5.5747e-09
100000.0	3.72254e-09
TK (K)kappa_e(Exact)
