fHI	fHeI	fHeII	z	T(K)
0.95323	0.95323	0.04677	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
32.167	0.0283275	0.920919	0.0507588	0.123112	0.0661065	0.00050001	0	0.767438
32.8103	0.0324712	0.914146	0.0533887	0.130712	0.0778066	0.00030005	0	0.764258
33.4665	0.0329977	0.910965	0.0560436	0.139113	0.0803078	0.00050003	0	0.761122
34.1358	0.0331399	0.910031	0.0568355	0.144314	0.082108	0.00060005	0	0.758029
34.8186	0.0350452	0.906188	0.058773	0.151914	0.0881082	0.00090006	0	0.754979
35.5149	0.0342597	0.9086	0.0571468	0.146015	0.0873088	0.00120009	0	0.751971
36.2252	0.0386092	0.903625	0.0577715	0.153015	0.101409	0.00080012	0	0.749004
36.9497	0.0376843	0.898942	0.0633797	0.172615	0.10041	0.00110008	0	0.746078
37.6887	0.0396721	0.897384	0.0629501	0.180417	0.10851	0.00080011	0	0.743193
38.4425	0.0406563	0.895311	0.0640393	0.183618	0.113311	0.00090008	0	0.740347
39.2114	0.0426616	0.893443	0.063902	0.186218	0.121211	0.00100009	0	0.73754
39.9956	0.0437791	0.888744	0.0674839	0.200519	0.125512	0.0018001	0	0.734772
40.7955	0.0451286	0.885223	0.0696548	0.21072	0.131413	0.00220018	0	0.732042
41.6114	0.0477405	0.882804	0.069462	0.214921	0.142113	0.00220022	0	0.729349
42.4436	0.0470857	0.880015	0.0729064	0.230521	0.143714	0.00180022	0	0.726694
43.2925	0.0510382	0.876308	0.072661	0.230923	0.158514	0.00220018	0	0.724075
44.1584	0.0495309	0.874448	0.0760284	0.255123	0.158316	0.00140022	0	0.721493
45.0415	0.0525972	0.871497	0.0759131	0.254726	0.168616	0.00310014	0	0.718945
45.9424	0.0557806	0.867867	0.0763594	0.254025	0.183217	0.00290031	0	0.716433
46.8612	0.0560824	0.863854	0.0800714	0.284525	0.186218	0.00390029	0	0.713956
47.7984	0.057449	0.863116	0.0794426	0.287628	0.197419	0.00250039	0	0.711512
48.7544	0.0588502	0.860599	0.0805583	0.299429	0.20612	0.00270025	0	0.709102
49.7295	0.0609474	0.855606	0.0834539	0.31663	0.216021	0.00380027	0	0.706726
50.7241	0.0608323	0.854884	0.0842913	0.322632	0.218422	0.00470038	0	0.704382
51.7386	0.0616086	0.853451	0.0849482	0.337732	0.227722	0.00370047	0	0.70207
52.7733	0.065798	0.846892	0.087318	0.349334	0.247223	0.00450037	0	0.69979
53.8288	0.0675224	0.843242	0.089244	0.358435	0.256625	0.00590045	0	0.697542
54.9054	0.069666	0.841915	0.088427	0.365236	0.270626	0.00590059	0	0.695324
56.0035	0.0703978	0.837466	0.0921442	0.383537	0.279627	0.00570059	0	0.693137
57.1235	0.0712426	0.837864	0.0909023	0.389938	0.287528	0.00650057	0	0.690981
58.266	0.0752647	0.8313	0.0934435	0.410239	0.310929	0.00640065	0	0.688853
59.4313	0.0744188	0.830415	0.0951751	0.428041	0.311331	0.00770064	0	0.686756
60.62	0.0761381	0.827915	0.0959557	0.437743	0.322931	0.00890077	0.0001	0.684687
61.8324	0.0782489	0.822964	0.0987966	0.458644	0.338632	0.00950089	1e-08	0.682646
63.069	0.0793828	0.820652	0.0999745	0.477946	0.347934	0.011201	1e-12	0.680634
64.3304	0.0823271	0.816221	0.101461	0.494648	0.371035	0.0102011	1e-16	0.678649
65.617	0.0828518	0.816568	0.100589	0.493449	0.381537	0.010101	1e-20	0.676691
66.9293	0.0836679	0.813397	0.102945	0.528249	0.390838	0.011601	1e-24	0.674761
68.2679	0.0871958	0.811083	0.101731	0.528953	0.415339	0.0124012	1e-28	0.672857
69.6333	0.0869843	0.806981	0.106044	0.556553	0.420842	0.0136012	1e-32	0.670979
71.0259	0.087948	0.806377	0.105685	0.567756	0.438942	0.0113014	1e-36	0.669128
72.4465	0.0911627	0.801899	0.106948	0.588857	0.457844	0.0154011	1e-40	0.667301
73.8954	0.0905915	0.802051	0.107367	0.606559	0.467346	0.0138015	1e-44	0.6655
75.3733	0.0933916	0.795163	0.111455	0.635361	0.486347	0.0171014	0.0001	0.663724
76.8808	0.0949447	0.793274	0.111792	0.654764	0.502949	0.0185017	0.00010001	0.661972
78.4184	0.0941315	0.792932	0.112947	0.675465	0.51735	0.0141019	1.0001e-08	0.660244
79.9867	0.0986325	0.78898	0.112398	0.681368	0.547452	0.0181014	1.0001e-12	0.65854
81.5865	0.0993731	0.785184	0.115453	0.713668	0.558255	0.0210018	1.0001e-16	0.656859
83.2182	0.101385	0.78199	0.116636	0.725871	0.582456	0.0208021	0.0001	0.655202
84.8826	0.101494	0.781287	0.11723	0.762073	0.594858	0.0214021	1e-08	0.653567
86.5802	0.101583	0.778713	0.119715	0.800076	0.608459	0.0212021	1e-12	0.651955
88.3118	0.105431	0.772148	0.122432	0.82188	0.636761	0.0263021	0.0001	0.650365
90.0781	0.107089	0.771199	0.121724	0.837382	0.662564	0.0259026	1e-08	0.648797
91.8796	0.108571	0.769593	0.121847	0.848284	0.682066	0.0285026	1e-12	0.647251
93.7172	0.107939	0.766527	0.125545	0.891085	0.694368	0.0274029	1e-16	0.645725
95.5916	0.111467	0.762337	0.126207	0.909089	0.733869	0.0275027	1e-20	0.644221
97.5034	0.112374	0.761212	0.126425	0.936591	0.752673	0.0287028	0.0003	0.642738
99.4535	0.114321	0.758405	0.127286	0.965694	0.777175	0.0326029	3e-08	0.641275
101.443	0.116401	0.755068	0.128543	1.0026	0.810278	0.0319033	0.0001	0.639832
103.471	0.116874	0.752433	0.130705	1.0354	0.828681	0.0331032	0.00020001	0.638409
105.541	0.116704	0.750934	0.132374	1.0575	0.843983	0.0333033	0.00040002	0.637005
107.652	0.118523	0.749284	0.132205	1.09391	0.875384	0.0348033	4.0002e-08	0.635621
109.805	0.120364	0.744189	0.13546	1.12871	0.902688	0.0383035	4.0002e-12	0.634256
112.001	0.120623	0.744442	0.134948	1.15811	0.92599	0.0369038	0.0002	0.63291
114.241	0.12185	0.741166	0.136997	1.19602	0.951793	0.0391037	0.00030002	0.631582
116.526	0.124749	0.73757	0.137694	1.23352	0.998595	0.0385039	0.00020003	0.630273
118.856	0.125355	0.73688	0.137778	1.24802	1.0192	0.0423039	2.0003e-08	0.628981
121.233	0.128522	0.733101	0.13839	1.27602	1.0666	0.0436042	0.0001	0.627707
123.658	0.127454	0.733535	0.139024	1.31733	1.07981	0.0436044	0.00010001	0.626451
126.131	0.128887	0.729265	0.141861	1.36933	1.10861	0.0474044	0.00030001	0.625213
128.654	0.129522	0.726023	0.144468	1.42554	1.12671	0.0546047	3.0001e-08	0.623991
131.227	0.133041	0.722424	0.144548	1.45944	1.18271	0.0553055	0.0003	0.622786
133.851	0.134779	0.720949	0.144286	1.48945	1.22662	0.0549055	0.00020003	0.621597
136.528	0.132958	0.720012	0.147043	1.53375	1.23252	0.0562055	0.00020002	0.620425
139.259	0.135513	0.717378	0.147124	1.56975	1.28292	0.0580056	2.0002e-08	0.619269
142.044	0.137324	0.715324	0.147366	1.60436	1.32613	0.0597058	0.0001	0.618129
144.885	0.138785	0.711179	0.15005	1.67156	1.36983	0.058906	0.00060001	0.617005
147.783	0.139637	0.709453	0.150924	1.71397	1.40224	0.0629059	0.00040006	0.615896
150.738	0.140554	0.707705	0.151755	1.75467	1.43834	0.0660063	0.00010004	0.614803
153.753	0.141407	0.705939	0.152669	1.80828	1.47404	0.0686066	0.00020001	0.613724
156.828	0.143333	0.702517	0.154164	1.86028	1.52325	0.0707069	0.00050002	0.612661
159.965	0.144779	0.700551	0.154685	1.90189	1.57505	0.0704071	0.00020005	0.611612
163.164	0.145891	0.698746	0.155378	1.94049	1.61226	0.075607	0.00040002	0.610577
166.427	0.146671	0.697194	0.156151	2.01199	1.65446	0.0769076	0.00040004	0.609557
169.756	0.148238	0.694386	0.157391	2.0603	1.70387	0.0807077	0.00020004	0.608551
173.151	0.147802	0.693683	0.158531	2.11511	1.72807	0.0836081	0.00070002	0.607558
176.614	0.150988	0.69088	0.158148	2.15351	1.79447	0.0908084	0.00060007	0.606579
180.146	0.150504	0.68828	0.16123	2.22022	1.83388	0.0876091	0.00040006	0.605614
183.749	0.153818	0.685166	0.161031	2.27602	1.91208	0.0905088	0.00070004	0.604662
187.424	0.153315	0.684371	0.162329	2.34643	1.94789	0.0903091	0.00050007	0.603723
191.173	0.15571	0.682531	0.161774	2.38623	2.01029	0.098009	0.00040005	0.602797
194.996	0.158136	0.678796	0.163084	2.46824	2.0846	0.10081	0.00020004	0.601884
198.896	0.156435	0.678666	0.164915	2.53245	2.09071	0.10721	0.00090002	0.600983
202.874	0.158621	0.676619	0.164776	2.57535	2.15671	0.113611	0.00110009	0.600095
206.931	0.159761	0.674641	0.165613	2.63786	2.22922	0.110611	0.00050011	0.599219
211.07	0.160686	0.67196	0.16737	2.71776	2.28112	0.116511	0.00060005	0.598355
215.291	0.161538	0.66902	0.169458	2.81587	2.33713	0.120812	0.00050006	0.597503
219.597	0.161535	0.668465	0.170017	2.88358	2.37933	0.125512	0.00060005	0.596663
223.989	0.164498	0.667035	0.168483	2.90859	2.46664	0.132413	0.00090006	0.595834
228.469	0.164168	0.665676	0.170172	3.00589	2.51905	0.130113	0.00100009	0.595017
233.038	0.165441	0.662407	0.172169	3.1023	2.58155	0.138113	0.0010001	0.594211
237.699	0.16553	0.661429	0.173057	3.17961	2.63686	0.140414	0.0007001	0.593416
242.453	0.168119	0.660138	0.171759	3.22642	2.72886	0.147514	0.00050007	0.592631
247.302	0.168858	0.657379	0.173779	3.33502	2.79357	0.152315	0.00050005	0.591858
252.248	0.16929	0.656045	0.174683	3.42223	2.84888	0.159015	0.00100005	0.591096
257.293	0.170798	0.654828	0.174391	3.46524	2.93118	0.164016	0.0010001	0.590343
262.439	0.170995	0.653027	0.175994	3.57445	3.00639	0.160716	0.0008001	0.589602
267.688	0.172087	0.650709	0.177221	3.66446	3.0695	0.173316	0.00120008	0.58887
273.042	0.172538	0.649193	0.178286	3.75727	3.12411	0.185817	0.00110012	0.588149
278.502	0.172154	0.647948	0.179915	3.88518	3.19291	0.182619	0.00070011	0.587437
284.072	0.174954	0.646186	0.178877	3.92919	3.28652	0.201318	0.00110007	0.586735
289.754	0.174514	0.644508	0.180996	4.06409	3.35643	0.19812	0.00100011	0.586043
295.549	0.177135	0.641916	0.180967	4.13711	3.47624	0.20472	0.0009001	0.585361
301.46	0.175121	0.642102	0.182794	4.26181	3.50095	0.20762	0.00150009	0.584687
307.489	0.178359	0.639365	0.182294	4.35223	3.64415	0.213621	0.00070015	0.584023
313.639	0.178637	0.637554	0.183827	4.47174	3.70886	0.224221	0.00150007	0.583369
319.912	0.177894	0.637952	0.184172	4.55915	3.76087	0.232922	0.00080015	0.582723
326.31	0.179263	0.634747	0.186008	4.71286	3.86638	0.237923	0.00130008	0.582086
332.836	0.181205	0.632835	0.185978	4.80307	3.97229	0.253224	0.00130013	0.581458
339.493	0.180758	0.631463	0.187797	4.93228	4.0422	0.258325	0.00090013	0.580839
346.283	0.182222	0.630616	0.18718	5.04389	4.1664	0.258626	0.00160009	0.580228
353.208	0.182019	0.629806	0.188193	5.1547	4.23272	0.267926	0.00270016	0.579625
360.272	0.183266	0.627824	0.188928	5.28102	4.32202	0.289327	0.00260027	0.579031
367.478	0.184201	0.627612	0.188205	5.37733	4.46163	0.281129	0.00200026	0.578445
374.827	0.184833	0.625448	0.189737	5.50694	4.54055	0.301728	0.0022002	0.577867
382.324	0.186377	0.623143	0.190498	5.65665	4.67775	0.30733	0.00170022	0.577297
389.971	0.18694	0.622742	0.190337	5.76467	4.77597	0.319231	0.00200017	0.576735
397.77	0.186355	0.621591	0.192073	5.92128	4.86978	0.315632	0.0027002	0.57618
405.725	0.186463	0.61961	0.193946	6.13309	4.96769	0.324232	0.00240027	0.575633
413.84	0.188279	0.617975	0.193764	6.22941	5.127	0.329332	0.00190024	0.575094
422.117	0.1889	0.617082	0.194037	6.36962	5.22031	0.352433	0.00160019	0.574562
430.559	0.189108	0.615711	0.1952	6.53434	5.32612	0.362635	0.00150016	0.574038
439.17	0.189762	0.61469	0.195567	6.68965	5.45453	0.366436	0.00290015	0.57352
447.954	0.191415	0.612079	0.196525	6.85907	5.60015	0.385137	0.00230029	0.57301
456.913	0.192228	0.611575	0.196217	6.96179	5.73636	0.391339	0.00380023	0.572507
466.051	0.192105	0.609854	0.19806	7.1571	5.84047	0.406639	0.00210038	0.572011
475.372	0.193243	0.609059	0.197717	7.30252	5.99398	0.415241	0.00270021	0.571521
484.879	0.193417	0.60751	0.199092	7.51943	6.1393	0.411042	0.00360027	0.571039
494.577	0.19374	0.606253	0.200026	7.71335	6.26001	0.428841	0.00280036	0.570563
504.468	0.194387	0.604791	0.200841	7.89537	6.41493	0.436143	0.00200028	0.570093
514.558	0.194976	0.604496	0.200547	8.02819	6.55544	0.449644	0.0024002	0.56963
524.849	0.195578	0.602367	0.202074	8.235	6.70346	0.461145	0.00290024	0.569174
535.346	0.196504	0.601811	0.201704	8.38842	6.85137	0.483446	0.00270029	0.568723
546.053	0.197746	0.599253	0.203021	8.61244	7.04629	0.489448	0.00240027	0.568279
556.974	0.197368	0.601153	0.201498	8.71306	7.1874	0.490249	0.00260024	0.567841
568.113	0.196856	0.598654	0.204509	9.03947	7.29552	0.504049	0.00440026	0.567409
579.476	0.198329	0.597378	0.204313	9.2039	7.48193	0.52885	0.00340044	0.566983
591.065	0.199238	0.59542	0.205362	9.43292	7.67055	0.539653	0.00350034	0.566563
602.886	0.20037	0.594416	0.205233	9.63614	7.87737	0.549054	0.00340035	0.566148
614.944	0.200579	0.592539	0.206902	9.91506	8.03719	0.558855	0.00580034	0.56574
627.243	0.200843	0.592183	0.206994	10.113	8.228	0.566356	0.00310058	0.565337
639.788	0.200591	0.591846	0.207583	10.3286	8.38852	0.571057	0.00420031	0.564939
652.584	0.202095	0.589849	0.208076	10.583	8.62284	0.588657	0.00290042	0.564547
665.635	0.202286	0.589402	0.208332	10.8214	8.77936	0.610559	0.00470029	0.56416
678.948	0.202476	0.588529	0.209015	11.0634	8.96708	0.623961	0.00360047	0.563779
692.527	0.204016	0.586715	0.20929	11.3087	9.2038	0.644462	0.00530036	0.563403
706.378	0.205077	0.586256	0.208687	11.5077	9.44962	0.656364	0.00420053	0.563032
720.505	0.204597	0.584842	0.210581	11.8482	9.63704	0.656466	0.00420042	0.562666
734.915	0.205215	0.582482	0.212323	12.1552	9.86146	0.670966	0.00410042	0.562306
749.614	0.205667	0.582417	0.211936	12.3944	10.0551	0.698367	0.00500041	0.56195
764.606	0.206835	0.580575	0.21261	12.6487	10.3136	0.71557	0.0057005	0.561599
779.898	0.207221	0.579158	0.213641	12.9666	10.5375	0.735272	0.00450057	0.561253
795.496	0.208267	0.577668	0.214086	13.2698	10.8136	0.745474	0.00560045	0.560911
811.406	0.2087	0.578409	0.212912	13.4802	11.053	0.764775	0.00440056	0.560575
827.634	0.208493	0.576621	0.214906	13.8567	11.2768	0.768676	0.00580044	0.560243
844.187	0.208481	0.576032	0.215508	14.1894	11.4835	0.793177	0.00630058	0.559915
861.07	0.20898	0.575288	0.215753	14.5016	11.7335	0.815979	0.00610063	0.559593
878.292	0.209374	0.5746	0.216047	14.7845	11.9963	0.830682	0.00630061	0.559274
895.858	0.210971	0.572649	0.216401	15.1007	12.3168	0.864283	0.00490063	0.55896
913.775	0.21087	0.571753	0.217398	15.5304	12.5631	0.875186	0.00620049	0.55865
932.05	0.211309	0.570899	0.217813	15.8602	12.8284	0.902088	0.00610062	0.558345
950.691	0.211459	0.569632	0.21893	16.2337	13.0706	0.93369	0.00630061	0.558044
969.705	0.211564	0.569784	0.218672	16.52	13.3535	0.941793	0.00770063	0.557746
989.099	0.211926	0.568688	0.219407	16.9544	13.6712	0.949494	0.00680077	0.557453
1008.88	0.212178	0.568129	0.219714	17.2913	13.9209	0.989195	0.00820068	0.557164
1109.77	0.213934	0.565066	0.221019	19.175	15.4109	1.1117	0.00970082	0.555828
1220.75	0.215212	0.560374	0.224434	21.4273	16.9984	1.26631	0.00810097	0.554578
1342.82	0.216653	0.556384	0.226983	23.8366	18.8289	1.39523	0.0108008	0.553409
1477.1	0.218478	0.55249	0.229052	26.4987	20.8832	1.54954	0.0119011	0.552315
1624.81	0.219228	0.550239	0.230553	29.3382	23.0007	1.74055	0.0119012	0.551291
1787.29	0.220716	0.546743	0.23256	32.5719	25.462	1.92897	0.0152012	0.550334
1966.02	0.221911	0.543467	0.234642	36.1724	28.1163	2.16049	0.0154015	0.549439
2162.63	0.222133	0.541027	0.23686	40.1656	30.9241	2.39302	0.0193015	0.548601
2378.89	0.223433	0.538764	0.237823	44.409	34.1947	2.66364	0.0194019	0.547817
2616.78	0.224538	0.535888	0.239594	49.2565	37.7302	2.98237	0.0218019	0.547084
2878.46	0.225472	0.533292	0.241256	54.5404	41.5764	3.3451	0.0260022	0.546399
3166.3	0.226626	0.530004	0.24339	60.601	45.9397	3.71223	0.0296026	0.545757
3482.93	0.22708	0.527861	0.245079	67.116	50.6077	4.11067	0.030803	0.545157
3831.22	0.227863	0.525989	0.246169	74.255	55.8884	4.52301	0.0335031	0.544596
4214.35	0.228554	0.523752	0.247715	82.1443	61.515	5.07585	0.0355034	0.544071
4635.78	0.228839	0.521922	0.24926	91.0258	67.7383	5.58291	0.0456036	0.543579
5099.36	0.230258	0.518959	0.250804	100.74	74.9456	6.19466	0.0507046	0.54312
5609.3	0.230295	0.517342	0.252384	111.6	82.3676	6.87712	0.0492051	0.54269
6170.23	0.231355	0.514569	0.254097	123.656	90.8912	7.66479	0.0575049	0.542288
6787.25	0.231745	0.513674	0.254603	136.218	100.141	8.45717	0.0599058	0.541912
7465.97	0.232208	0.511853	0.255961	150.694	110.191	9.41055	0.071906	0.54156
8212.57	0.233038	0.509906	0.257077	166.689	121.533	10.4446	0.0816072	0.541231
9033.83	0.233644	0.508122	0.258256	184.156	134.007	11.5266	0.0934082	0.540923
9937.21	0.234582	0.505242	0.260197	204.151	147.835	12.8291	0.0995093	0.540635
