fHI	fHeI	fHeII	z	T(K)
0.999786	0.999786	0.0002138	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
18.1136	0.141897	0.374951	0.48317	0.616663	0.189017	0	0	0.221401
18.4759	0.14861	0.383495	0.467914	0.607862	0.201919	0	0	0.22023
18.8454	0.15587	0.394716	0.449432	0.606861	0.21602	0	0	0.219075
19.2223	0.163143	0.405094	0.431782	0.594261	0.230622	0	0	0.217935
19.6068	0.164731	0.41508	0.42021	0.598459	0.237523	0	0	0.216812
19.9989	0.171564	0.42549	0.402966	0.59066	0.252324	0	0	0.215704
20.3989	0.176801	0.412233	0.410987	0.603859	0.265225	0	0	0.214611
20.8069	0.173662	0.416877	0.409483	0.61276	0.265727	0	0	0.213533
21.223	0.179675	0.401748	0.418598	0.645261	0.280427	0	0	0.21247
21.6474	0.182497	0.387968	0.429556	0.669465	0.290528	0	0	0.211422
22.0804	0.18243	0.38343	0.434161	0.694067	0.296229	0	0	0.210388
22.522	0.179759	0.363112	0.457151	0.745369	0.29773	0	0	0.209368
22.9724	0.181739	0.336212	0.48207	0.791975	0.30703	0	0	0.208363
23.4319	0.181658	0.324386	0.493977	0.829779	0.313031	0	0	0.207371
23.9005	0.188508	0.314187	0.497326	0.857183	0.331331	0	0	0.206393
24.3785	0.183586	0.298581	0.517855	0.897686	0.329133	0	0	0.205428
24.8661	0.19123	0.289052	0.51974	0.92089	0.349333	0.0002	0	0.204477
25.3634	0.190517	0.282372	0.527133	0.951592	0.354635	0.00040002	0	0.203538
25.8707	0.192195	0.281787	0.52604	0.965695	0.364935	0.00040004	0	0.202613
26.3881	0.205825	0.2778	0.516397	0.967797	0.398336	0.00060004	0	0.2017
26.9159	0.203864	0.272921	0.523237	1.0054	0.40154	0.00110006	0	0.2008
27.4542	0.209718	0.271386	0.518919	1.0154	0.41944	0.00220011	0	0.199913
28.0033	0.219229	0.275794	0.505	1.0157	0.448942	0.00140022	0	0.199037
28.5633	0.226436	0.278957	0.494631	1.0251	0.471845	0.00210014	0	0.198174
29.1346	0.226807	0.279652	0.493566	1.044	0.481247	0.00260021	0	0.197322
29.7173	0.229099	0.288217	0.482709	1.0272	0.494348	0.00350026	0	0.196482
30.3117	0.233618	0.291662	0.474745	1.0551	0.513349	0.00410035	0	0.195654
30.9179	0.237095	0.286183	0.476748	1.06381	0.531851	0.00400041	0	0.194837
31.5362	0.239934	0.28472	0.475372	1.09231	0.547953	0.0047004	0	0.194032
32.167	0.24508	0.286711	0.468234	1.10191	0.571255	0.00470047	0	0.193237
32.8103	0.245619	0.277773	0.476634	1.13441	0.581257	0.00630047	0	0.192454
33.4665	0.243577	0.268604	0.487845	1.18711	0.591158	0.00460063	0	0.191681
34.1358	0.246941	0.267697	0.485388	1.19872	0.612859	0.00390046	0	0.190919
34.8186	0.251673	0.259259	0.489095	1.25092	0.634661	0.00540039	0	0.190167
35.5149	0.253908	0.252801	0.493318	1.27153	0.652663	0.00580054	0	0.189426
36.2252	0.254916	0.250061	0.49505	1.30053	0.667165	0.00660058	0	0.188695
36.9497	0.253698	0.244945	0.501384	1.34653	0.675267	0.00780066	0	0.187974
37.6887	0.25777	0.245369	0.496888	1.37243	0.697268	0.00950078	0	0.187263
38.4425	0.262509	0.243091	0.494427	1.38634	0.72387	0.010101	0	0.186561
39.2114	0.264391	0.240395	0.495242	1.41464	0.747572	0.00820101	0	0.18587
39.9956	0.272572	0.243158	0.484298	1.42174	0.785075	0.00920082	0	0.185188
40.7955	0.270424	0.243276	0.486328	1.44884	0.792679	0.0103009	0	0.184515
41.6114	0.274652	0.242349	0.483027	1.46494	0.821479	0.010501	0	0.183851
42.4436	0.273677	0.241581	0.48477	1.51885	0.838682	0.00860105	0	0.183197
43.2925	0.277258	0.237423	0.485348	1.54625	0.857584	0.0139009	0	0.182552
44.1584	0.277517	0.235232	0.48728	1.58645	0.877886	0.0129014	0	0.181915
45.0415	0.285499	0.232188	0.482342	1.59486	0.921988	0.0131013	0	0.181287
45.9424	0.287447	0.230146	0.482436	1.62286	0.944592	0.0147013	0	0.180668
46.8612	0.285283	0.226921	0.487826	1.68496	0.956194	0.0149015	0	0.180058
47.7984	0.289698	0.224058	0.486274	1.71577	0.991196	0.0150015	0	0.179456
48.7544	0.292465	0.223895	0.48367	1.74117	1.0204	0.0156015	0	0.178862
49.7295	0.294127	0.223271	0.482632	1.75927	1.046	0.0164016	0	0.178276
50.7241	0.296747	0.2221	0.481184	1.79238	1.0724	0.0191016	0	0.177699
51.7386	0.300313	0.220634	0.479084	1.82478	1.10251	0.0222019	0	0.177129
52.7733	0.296584	0.219479	0.483967	1.89408	1.11541	0.0197022	0	0.176567
53.8288	0.299459	0.217219	0.483353	1.92599	1.14601	0.021802	0	0.176013
54.9054	0.301658	0.215935	0.482438	1.95749	1.17751	0.0224022	0	0.175467
56.0035	0.306001	0.213961	0.48007	1.9857	1.21452	0.0253022	0	0.174928
57.1235	0.306125	0.211048	0.482858	2.0439	1.23952	0.0257025	0	0.174396
58.266	0.309976	0.211124	0.478931	2.061	1.28192	0.0256026	0	0.173872
59.4313	0.309969	0.208306	0.481757	2.12621	1.30683	0.0265026	0	0.173355
60.62	0.313446	0.20895	0.477635	2.15421	1.34563	0.0286027	0	0.172845
61.8324	0.313868	0.205274	0.480891	2.20502	1.37133	0.0309029	0	0.172342
63.069	0.31451	0.205798	0.479724	2.23572	1.39834	0.0334031	0	0.171846
64.3304	0.321091	0.204345	0.474597	2.25142	1.45774	0.0339033	0	0.171357
65.617	0.319665	0.204407	0.475961	2.31523	1.47365	0.0381034	0	0.170875
66.9293	0.32073	0.201747	0.477555	2.36213	1.51155	0.0371038	0	0.170399
68.2679	0.322173	0.201857	0.476002	2.42054	1.55145	0.0365037	0	0.16993
69.6333	0.326122	0.197978	0.475932	2.46294	1.59806	0.0398037	0	0.169467
71.0259	0.324754	0.197897	0.477382	2.51245	1.62196	0.041104	0	0.169011
72.4465	0.327141	0.196769	0.476123	2.55505	1.65956	0.0461041	0	0.168561
73.8954	0.326533	0.194795	0.478705	2.63476	1.69907	0.0417046	0	0.168117
75.3733	0.329752	0.195746	0.474535	2.65286	1.74987	0.0431042	0	0.167679
76.8808	0.330833	0.193877	0.475323	2.72187	1.78277	0.0485043	0	0.167248
78.4184	0.33362	0.192912	0.473501	2.74717	1.82758	0.0533049	0	0.166822
79.9867	0.332642	0.192647	0.474744	2.82177	1.85578	0.0558053	0	0.166402
81.5865	0.334302	0.190189	0.475541	2.89858	1.90669	0.0548056	0	0.165988
83.2182	0.334978	0.190447	0.474609	2.93799	1.94569	0.0577055	0	0.165579
84.8826	0.336776	0.188204	0.475053	3.01479	1.99249	0.0607058	0	0.165177
86.5802	0.338491	0.187153	0.47439	3.0593	2.0422	0.0625061	0	0.164779
88.3118	0.340911	0.188124	0.470999	3.08801	2.1012	0.0624063	0	0.164387
90.0781	0.340332	0.186358	0.473343	3.18321	2.13261	0.0674062	0	0.164001
91.8796	0.341527	0.183951	0.474557	3.25192	2.17781	0.0718067	0	0.16362
93.7172	0.341688	0.183879	0.474467	3.32283	2.22472	0.0720072	0	0.163244
95.5916	0.343324	0.184057	0.472653	3.38573	2.28892	0.0689072	0	0.162873
97.5034	0.346918	0.183233	0.469884	3.41964	2.35193	0.0750069	0	0.162508
99.4535	0.34381	0.181194	0.475031	3.52774	2.37534	0.0770075	0	0.162147
101.443	0.342708	0.17923	0.478096	3.63425	2.40764	0.0824077	0	0.161792
103.471	0.347171	0.179146	0.473717	3.66796	2.49454	0.0814082	0	0.161441
105.541	0.348688	0.178971	0.472375	3.73477	2.54505	0.0892081	0	0.161095
107.652	0.349277	0.177289	0.473469	3.82267	2.60365	0.0893089	0	0.160754
109.805	0.349219	0.177002	0.473814	3.90538	2.64276	0.0980089	0	0.160418
112.001	0.3506	0.177369	0.472065	3.96039	2.71306	0.0966098	0	0.160086
114.241	0.34954	0.175072	0.475423	4.0769	2.75757	0.0990097	0	0.159759
116.526	0.351649	0.174904	0.473482	4.13371	2.83058	0.10111	0	0.159436
118.856	0.355367	0.175747	0.468921	4.19121	2.92298	0.10131	0	0.159118
121.233	0.355039	0.173872	0.471125	4.30942	2.97079	0.10761	0	0.158804
123.658	0.357063	0.173534	0.469438	4.34613	3.0413	0.113811	0	0.158494
126.131	0.356768	0.173419	0.469848	4.45843	3.0997	0.115911	0	0.158189
128.654	0.35677	0.17136	0.471905	4.56565	3.16211	0.118012	0	0.157888
131.227	0.354124	0.170627	0.475284	4.69796	3.19812	0.121312	0	0.157591
133.851	0.357051	0.170017	0.472967	4.76547	3.28732	0.125712	0	0.157298
136.528	0.359053	0.170484	0.470499	4.83488	3.37663	0.126313	0	0.157009
139.259	0.359852	0.168884	0.471299	4.91888	3.44534	0.132713	0	0.156725
142.044	0.360267	0.169462	0.470307	5.03939	3.51994	0.134613	0	0.156444
144.885	0.359407	0.167583	0.473046	5.175	3.58225	0.136713	0	0.156167
147.783	0.362287	0.168532	0.469217	5.19352	3.67296	0.146214	0	0.155893
150.738	0.364576	0.167534	0.467926	5.33162	3.77347	0.148215	0	0.155624
153.753	0.363821	0.167131	0.469084	5.42053	3.84178	0.150415	0	0.155358
156.828	0.368114	0.166308	0.465614	5.51094	3.96398	0.155715	0	0.155096
159.965	0.364707	0.164459	0.470871	5.68195	3.9976	0.161916	0	0.154838
163.164	0.367368	0.166082	0.466586	5.73727	4.111	0.164316	0	0.154583
166.427	0.366895	0.165288	0.467853	5.87777	4.19301	0.164516	0	0.154331
169.756	0.368139	0.164597	0.4673	5.98759	4.27412	0.177916	0	0.154083
173.151	0.368905	0.164051	0.467081	6.1107	4.36783	0.182318	0	0.153839
176.614	0.368859	0.163339	0.467838	6.22991	4.46824	0.178418	0	0.153597
180.146	0.369266	0.163181	0.467589	6.33602	4.54215	0.193518	0	0.15336
183.749	0.372058	0.163599	0.464379	6.43533	4.66975	0.197919	0	0.153125
187.424	0.372808	0.16296	0.464269	6.56034	4.76057	0.20902	0	0.152894
191.173	0.371221	0.161859	0.466957	6.73446	4.83958	0.209821	0	0.152665
194.996	0.371637	0.160656	0.467745	6.87367	4.95118	0.209121	0	0.15244
198.896	0.373084	0.160914	0.466039	6.99599	5.063	0.217721	0.0001	0.152218
202.874	0.374925	0.160839	0.464273	7.1219	5.18101	0.228222	1e-08	0.152
206.931	0.374548	0.160148	0.465341	7.30361	5.26722	0.239023	0.0001	0.151784
211.07	0.373949	0.159857	0.466231	7.46033	5.37503	0.237524	1e-08	0.151571
215.291	0.374044	0.159456	0.466536	7.58105	5.48124	0.243824	1e-12	0.151361
219.597	0.376342	0.159523	0.464172	7.71746	5.62015	0.253024	1e-16	0.151154
223.989	0.377119	0.159337	0.463581	7.85747	5.74346	0.259125	1e-20	0.150949
228.469	0.375007	0.157914	0.467116	8.06419	5.82607	0.262526	1e-24	0.150748
233.038	0.37756	0.158085	0.464392	8.18721	5.97378	0.274726	1e-28	0.150549
237.699	0.37593	0.15711	0.466997	8.38742	6.0644	0.280427	1e-32	0.150354
242.453	0.37731	0.157707	0.46502	8.51804	6.21031	0.286028	1e-36	0.15016
247.302	0.377397	0.157055	0.465585	8.72515	6.31602	0.302629	0.0001	0.14997
252.248	0.378833	0.156635	0.46457	8.87957	6.45443	0.31673	0.00010001	0.149782
257.293	0.378695	0.156602	0.46474	9.05489	6.57595	0.326032	1.0001e-08	0.149596
262.439	0.379733	0.155833	0.464471	9.23111	6.73586	0.327933	1.0001e-12	0.149414
267.688	0.379725	0.155575	0.464737	9.40742	6.85787	0.341433	1.0001e-16	0.149233
273.042	0.379231	0.154981	0.465825	9.63074	6.98949	0.345834	1.0001e-20	0.149056
278.502	0.380064	0.153971	0.466002	9.82356	7.1377	0.357535	1.0001e-24	0.14888
284.072	0.381365	0.154763	0.463909	9.96808	7.29741	0.370336	1.0001e-28	0.148707
289.754	0.380728	0.154203	0.465107	10.2087	7.43503	0.374837	1.0001e-32	0.148537
295.549	0.380197	0.153691	0.46615	10.4532	7.55574	0.391437	1.0001e-36	0.148369
301.46	0.380728	0.152826	0.466483	10.6429	7.70946	0.404339	1.0001e-40	0.148203
307.489	0.380579	0.152883	0.466576	10.8781	7.87597	0.40374	1.0001e-44	0.148039
313.639	0.382417	0.152593	0.465028	11.0648	8.03389	0.43504	1.0001e-48	0.147878
319.912	0.38243	0.152542	0.465066	11.2962	8.22	0.429844	1.0001e-52	0.147719
326.31	0.383089	0.152671	0.464278	11.5165	8.39442	0.441643	1.0001e-56	0.147562
332.836	0.381824	0.152223	0.46599	11.7919	8.52654	0.453144	1.0001e-60	0.147407
339.493	0.384447	0.152094	0.463496	11.9237	8.73265	0.478745	1.0001e-64	0.147254
346.283	0.383147	0.151833	0.465058	12.2047	8.89457	0.477048	1.0001e-68	0.147104
353.208	0.382111	0.150685	0.467241	12.5392	9.04039	0.489448	1.0001e-72	0.146955
360.272	0.384633	0.151156	0.464249	12.743	9.2634	0.512849	1.0001e-76	0.146809
367.478	0.383955	0.15066	0.465423	13.0111	9.40803	0.535451	1.0001e-80	0.146664
374.827	0.385314	0.150429	0.464295	13.2147	9.65824	0.532554	1.0001e-84	0.146522
382.324	0.385813	0.150594	0.463631	13.4904	9.84547	0.554253	1.0001e-88	0.146381
389.971	0.384716	0.150084	0.465238	13.7709	10.012	0.564755	1.0001e-92	0.146243
397.77	0.384515	0.149516	0.466008	14.0949	10.2126	0.572356	0.0001	0.146106
405.725	0.385007	0.149634	0.465398	14.3533	10.4255	0.587357	1e-08	0.145972
413.84	0.385102	0.149151	0.465785	14.6725	10.614	0.611759	1e-12	0.145839
422.117	0.386105	0.149194	0.464739	14.9512	10.8489	0.628761	1e-16	0.145708
430.559	0.385159	0.14884	0.466039	15.2986	11.0512	0.632863	1e-20	0.145578
439.17	0.385257	0.148372	0.466408	15.601	11.2594	0.654363	1e-24	0.145451
447.954	0.385602	0.148238	0.466198	15.8814	11.5051	0.662365	1e-28	0.145325
456.913	0.385837	0.147182	0.467019	16.2481	11.7232	0.686666	1e-32	0.145201
466.051	0.386114	0.148507	0.465417	16.5179	11.9833	0.691469	1e-36	0.145079
475.372	0.38743	0.148125	0.464483	16.8375	12.2232	0.730369	0.0001	0.144958
484.879	0.387197	0.147716	0.465125	17.2273	12.4684	0.739973	0.00010001	0.144839
494.577	0.387055	0.148135	0.464848	17.5558	12.7088	0.757074	1.0001e-08	0.144722
504.468	0.387266	0.147947	0.464825	17.8859	12.9651	0.774976	0.0002	0.144606
514.558	0.387154	0.147223	0.465661	18.3022	13.2289	0.786077	2e-08	0.144492
524.849	0.387109	0.147097	0.465832	18.6521	13.4706	0.813479	2e-12	0.14438
535.346	0.388339	0.146743	0.464957	18.9985	13.8048	0.820681	2e-16	0.144269
546.053	0.387709	0.146533	0.465797	19.4128	14.064	0.832482	2e-20	0.144159
556.974	0.387569	0.146348	0.466121	19.8122	14.3295	0.854683	2e-24	0.144051
568.113	0.389133	0.146544	0.464361	20.1076	14.6832	0.870785	2e-28	0.143945
579.476	0.388749	0.145961	0.465328	20.5876	14.9293	0.905487	2e-32	0.14384
591.065	0.387835	0.146019	0.466184	21.0078	15.2122	0.910291	2e-36	0.143736
602.886	0.388307	0.145597	0.466135	21.4253	15.5263	0.934591	2e-40	0.143634
614.944	0.389218	0.146411	0.464409	21.79	15.8904	0.946493	2e-44	0.143533
627.243	0.388624	0.145289	0.466125	22.3121	16.1696	0.971595	2e-48	0.143434
639.788	0.389726	0.145459	0.464854	22.699	16.5383	0.994397	0.0001	0.143336
652.584	0.388507	0.145519	0.466012	23.2268	16.8387	0.998999	1e-08	0.14324
665.635	0.38858	0.145053	0.466406	23.7076	17.173	1.0223	1e-12	0.143144
678.948	0.389444	0.145003	0.465591	24.1293	17.5405	1.0533	1e-16	0.14305
692.527	0.389727	0.145211	0.4651	24.5808	17.9113	1.07131	1e-20	0.142958
706.378	0.388766	0.144678	0.466594	25.1731	18.2263	1.08901	1e-24	0.142866
720.505	0.389508	0.144381	0.46615	25.6577	18.6134	1.11981	0.0001	0.142776
734.915	0.389757	0.144813	0.465468	26.1573	18.9819	1.15201	1e-08	0.142687
749.614	0.389503	0.144599	0.465936	26.6775	19.3869	1.15282	0.0002	0.142599
764.606	0.389971	0.144592	0.465476	27.2035	19.7754	1.19042	2e-08	0.142513
779.898	0.389094	0.144003	0.466942	27.8136	20.127	1.21072	2e-12	0.142428
795.496	0.389831	0.144153	0.466054	28.3249	20.575	1.23362	2e-16	0.142344
811.406	0.388451	0.143849	0.467739	28.9834	20.9325	1.24242	0.0001	0.142261
827.634	0.389901	0.143655	0.466483	29.4783	21.4055	1.28622	1e-08	0.142179
844.187	0.389878	0.143778	0.466382	30.1144	21.8226	1.31723	1e-12	0.142098
861.07	0.39007	0.143717	0.466251	30.6799	22.269	1.34483	1e-16	0.142019
878.292	0.390996	0.143851	0.465191	31.2462	22.7094	1.40753	1e-20	0.14194
895.858	0.389716	0.143165	0.467157	31.9993	23.1266	1.40954	1e-24	0.141863
913.775	0.390679	0.143318	0.466041	32.5856	23.6165	1.45814	0.0001	0.141786
932.05	0.390202	0.142906	0.46693	33.2638	24.0903	1.46845	0.00010001	0.141711
950.691	0.390329	0.142997	0.466712	33.9899	24.5699	1.50415	1.0001e-08	0.141637
969.705	0.390131	0.142741	0.467167	34.6959	25.0401	1.53815	1.0001e-12	0.141564
989.099	0.390037	0.142581	0.46742	35.3453	25.5434	1.56375	1.0001e-16	0.141491
1008.88	0.390242	0.142564	0.467232	36.034	26.04	1.61136	1.0001e-20	0.14142
1109.77	0.390313	0.141894	0.467829	39.8103	28.5709	1.81606	1.0001e-24	0.141091
1220.75	0.38974	0.141674	0.468621	43.804	31.4177	1.97498	1.0001e-28	0.140783
1342.82	0.389791	0.140898	0.469346	48.2957	34.4933	2.2118	1.0001e-32	0.140495
1477.1	0.389774	0.14035	0.469912	53.2344	37.892	2.45992	1.0001e-36	0.140225
1624.81	0.389957	0.13989	0.470188	58.6315	41.6259	2.74845	0.0001	0.139973
1787.29	0.389788	0.139884	0.470363	64.5351	45.7706	3.02117	1e-08	0.139737
1966.02	0.389778	0.139183	0.471074	71.1457	50.2565	3.3724	0.0002	0.139516
2162.63	0.389398	0.138936	0.471702	78.4366	55.2371	3.70164	2e-08	0.13931
2378.89	0.388855	0.138315	0.472865	86.5206	60.5706	4.12357	0.0004	0.139117
2616.78	0.388287	0.137841	0.473908	95.3862	66.5293	4.53041	0.00020004	0.138936
2878.46	0.388109	0.137764	0.474163	105.099	73.058	5.03155	0.00010002	0.138767
3166.3	0.387852	0.137369	0.474815	115.808	80.2532	5.5626	0.00020001	0.138609
3482.93	0.387733	0.137346	0.474956	127.46	88.1431	6.17656	0.00040002	0.138461
3831.22	0.387244	0.136803	0.475989	140.457	96.7736	6.82052	4.0002e-08	0.138323
4214.35	0.387389	0.136603	0.476043	154.733	106.382	7.56538	0.0001	0.138194
4635.78	0.386867	0.136266	0.476902	170.517	116.665	8.41886	0.00060001	0.138073
5099.36	0.386633	0.136195	0.477207	187.782	128.227	9.27074	0.00030006	0.137959
5609.3	0.386563	0.135805	0.477667	206.858	140.983	10.2199	3.0006e-08	0.137853
6170.23	0.386209	0.135729	0.478096	227.879	154.901	11.2523	0.0002	0.137754
6787.25	0.385899	0.135559	0.478577	250.792	170.052	12.4793	0.00010002	0.137662
7465.97	0.385846	0.135307	0.478882	276.268	186.945	13.7729	0.00040001	0.137575
8212.57	0.385484	0.135175	0.479376	304.205	205.27	15.2325	0.00070004	0.137494
9033.83	0.384935	0.135029	0.48007	335.207	225.408	16.7706	0.00040007	0.137418
9937.21	0.384691	0.134823	0.480522	369.29	247.61	18.5353	0.00090004	0.137347
