fHI	fHeI	fHeII	z	T(K)
0.99	0.99	0.01	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
28.5633	0.0781593	0.760832	0.16102	0.335532	0.163816	0.00020003	0	0.569321
29.1346	0.0870457	0.752633	0.160332	0.340634	0.185416	0.00060002	0	0.566534
29.7173	0.0871245	0.74766	0.165227	0.358734	0.189319	0.00060006	0	0.563785
30.3117	0.0902441	0.743271	0.166496	0.369236	0.199719	0.00080006	0	0.561074
30.9179	0.0912917	0.736342	0.172379	0.388137	0.20522	0.00130008	0	0.5584
31.5362	0.0967393	0.730722	0.172551	0.405039	0.220921	0.00190013	0	0.555764
32.167	0.0968121	0.724875	0.178325	0.413341	0.226122	0.00160019	0	0.553163
32.8103	0.100294	0.722567	0.177152	0.422641	0.238923	0.00170016	0	0.550598
33.4665	0.105934	0.717518	0.176561	0.430042	0.257824	0.00160017	0	0.548069
34.1358	0.104375	0.71528	0.180357	0.451043	0.259126	0.00160016	0	0.545574
34.8186	0.109563	0.701886	0.188564	0.487445	0.276926	0.00200016	0	0.543114
35.5149	0.113772	0.699872	0.186369	0.485549	0.292628	0.0025002	0	0.540688
36.2252	0.114187	0.693932	0.191894	0.513949	0.298229	0.00330025	0	0.538295
36.9497	0.117837	0.692607	0.18957	0.516851	0.31423	0.00330033	0	0.535935
37.6887	0.12216	0.686478	0.191376	0.536252	0.331531	0.00390033	0	0.533607
38.4425	0.124411	0.677594	0.198009	0.561554	0.345933	0.00320039	0	0.531312
39.2114	0.127309	0.673003	0.199703	0.580056	0.359335	0.00430032	0	0.529048
39.9956	0.127017	0.670134	0.202864	0.601158	0.365636	0.00440043	0	0.526815
40.7955	0.132748	0.662651	0.204616	0.62326	0.389037	0.00510044	0	0.524613
41.6114	0.137786	0.661256	0.200973	0.622162	0.412239	0.00520051	0	0.522442
42.4436	0.138316	0.656031	0.205668	0.652462	0.421241	0.00580052	0	0.5203
43.2925	0.141372	0.652572	0.206072	0.668665	0.439242	0.00600058	0	0.518187
44.1584	0.144501	0.650374	0.205141	0.677667	0.458044	0.0062006	0	0.516104
45.0415	0.148115	0.639264	0.212637	0.717168	0.476146	0.00800062	0	0.51405
45.9424	0.151891	0.637933	0.210193	0.721972	0.497448	0.0087008	0	0.512023
46.8612	0.152268	0.631335	0.216413	0.760772	0.50865	0.00890087	0	0.510025
47.7984	0.154599	0.628404	0.217013	0.777976	0.525351	0.0100009	0	0.508054
48.7544	0.157799	0.623558	0.21866	0.800878	0.548053	0.009801	0	0.506111
49.7295	0.159962	0.617433	0.222623	0.83158	0.566555	0.010201	0	0.504194
50.7241	0.162602	0.611412	0.226003	0.863683	0.586657	0.011001	0	0.502303
51.7386	0.165912	0.608536	0.22557	0.877786	0.610659	0.0114011	0	0.500439
52.7733	0.167571	0.603392	0.229054	0.898688	0.624661	0.0142011	0	0.4986
53.8288	0.169379	0.600731	0.229908	0.93019	0.644462	0.0144014	0	0.496786
54.9054	0.173151	0.597012	0.229855	0.948793	0.673464	0.0142014	0	0.494997
56.0035	0.175788	0.59257	0.231661	0.978695	0.698667	0.0140014	0	0.493233
57.1235	0.180062	0.589091	0.230866	0.989698	0.72857	0.0154014	0	0.491494
58.266	0.179353	0.584809	0.235857	1.0357	0.733973	0.0191015	0	0.489778
59.4313	0.182191	0.582283	0.235545	1.0469	0.768073	0.0156019	0	0.488086
60.62	0.185573	0.576567	0.237879	1.086	0.794377	0.0182016	0	0.486417
61.8324	0.183178	0.576536	0.240306	1.12771	0.797679	0.0195018	0	0.484771
63.069	0.191751	0.569213	0.239056	1.14281	0.84488	0.024602	0	0.483148
64.3304	0.191966	0.565778	0.242276	1.16551	0.863684	0.0246025	0	0.481547
65.617	0.194519	0.559365	0.246136	1.22162	0.893986	0.0247025	0	0.479968
66.9293	0.192808	0.560446	0.246767	1.24102	0.907189	0.0229025	0.0001	0.478411
68.2679	0.19821	0.555051	0.246759	1.26802	0.948991	0.0255023	1e-08	0.476876
69.6333	0.199638	0.549865	0.250518	1.31493	0.973495	0.0270026	1e-12	0.475361
71.0259	0.198566	0.548273	0.253182	1.36243	0.987797	0.0273027	1e-16	0.473868
72.4465	0.203076	0.544806	0.252138	1.36544	1.0304	0.0285027	1e-20	0.472394
73.8954	0.204238	0.542019	0.253764	1.41744	1.0522	0.0319029	1e-24	0.470942
75.3733	0.208014	0.537932	0.254075	1.45124	1.09371	0.0328032	1e-28	0.469509
76.8808	0.211283	0.533063	0.255676	1.47465	1.12711	0.0373033	1e-32	0.468096
78.4184	0.210919	0.53019	0.258913	1.53035	1.15161	0.0358037	1e-36	0.466702
79.9867	0.212917	0.526079	0.261025	1.58115	1.18242	0.0385036	0.0001	0.465328
81.5865	0.214388	0.525026	0.260607	1.60716	1.20982	0.0423039	1e-08	0.463972
83.2182	0.21697	0.521674	0.261379	1.65796	1.25152	0.0422042	1e-12	0.462635
84.8826	0.219172	0.517931	0.262919	1.69277	1.29143	0.0422042	0.0001	0.461317
86.5802	0.219983	0.513455	0.266584	1.75557	1.31983	0.0447042	1e-08	0.460016
88.3118	0.221976	0.511821	0.266226	1.79168	1.35753	0.0465045	1e-12	0.458734
90.0781	0.22242	0.509008	0.268595	1.83138	1.39184	0.0451047	1e-16	0.457469
91.8796	0.223144	0.508399	0.268479	1.85728	1.42204	0.0474045	1e-20	0.456222
93.7172	0.228641	0.501881	0.269501	1.91259	1.48114	0.0519047	0.0002	0.454992
95.5916	0.230966	0.502534	0.266524	1.93229	1.52655	0.0537052	2e-08	0.453778
97.5034	0.232303	0.496255	0.271465	2.01139	1.56535	0.0555054	2e-12	0.452582
99.4535	0.230369	0.496219	0.273435	2.0739	1.58666	0.0541056	0.0001	0.451402
101.443	0.234002	0.494154	0.271868	2.09861	1.63136	0.0630054	0.00010001	0.450238
103.471	0.234552	0.489967	0.275504	2.17721	1.67006	0.0630063	0.00020001	0.44909
105.541	0.233519	0.489567	0.276938	2.22602	1.69547	0.0647063	2.0001e-08	0.447958
107.652	0.237799	0.483926	0.278298	2.27212	1.75887	0.0682065	0.0001	0.446842
109.805	0.238854	0.482472	0.278698	2.32963	1.80938	0.0658068	0.00010001	0.445741
112.001	0.238842	0.480755	0.280427	2.38133	1.84608	0.0670066	1.0001e-08	0.444655
114.241	0.242253	0.478493	0.279279	2.43084	1.90048	0.0743067	0.0001	0.443584
116.526	0.245308	0.474921	0.279796	2.47104	1.96809	0.0739074	0.00010001	0.442528
118.856	0.244798	0.472425	0.282802	2.56785	1.997	0.0787074	0.00010001	0.441486
121.233	0.248851	0.468868	0.282306	2.60886	2.07	0.0822079	1.0001e-08	0.440459
123.658	0.24783	0.467071	0.285124	2.69006	2.10071	0.0844082	0.0001	0.439446
126.131	0.248437	0.466648	0.28494	2.75527	2.14591	0.0870084	0.00030001	0.438446
128.654	0.252155	0.464154	0.283715	2.78568	2.20921	0.0976087	3.0001e-08	0.437461
131.227	0.251361	0.461416	0.287249	2.88528	2.26372	0.0896098	3.0001e-12	0.436489
133.851	0.251642	0.457718	0.290665	2.96989	2.31443	0.089709	0.0001	0.43553
136.528	0.25453	0.45796	0.287535	2.996	2.37203	0.101509	1e-08	0.434585
139.259	0.256976	0.452823	0.290227	3.0994	2.45444	0.0976102	0.0002	0.433653
142.044	0.256601	0.452034	0.291391	3.16281	2.48675	0.10691	0.00010002	0.432733
144.885	0.260674	0.450708	0.288644	3.19462	2.58375	0.106911	0.00010001	0.431826
147.783	0.260003	0.448387	0.291636	3.28912	2.61696	0.115011	0.00020001	0.430932
150.738	0.261897	0.446128	0.292001	3.36933	2.69916	0.112412	0.00020002	0.43005
153.753	0.264693	0.4423	0.293033	3.45774	2.77087	0.121911	0.00040002	0.42918
156.828	0.264701	0.442403	0.292923	3.50525	2.81448	0.131612	0.00010004	0.428322
159.965	0.264762	0.44121	0.294055	3.60645	2.88858	0.125013	1.0004e-08	0.427476
163.164	0.266934	0.437518	0.295575	3.69106	2.97929	0.123713	1.0004e-12	0.426642
166.427	0.267275	0.436302	0.296449	3.76437	3.0186	0.139712	1.0004e-16	0.425819
169.756	0.267946	0.433448	0.298632	3.88948	3.0938	0.138714	0.0001	0.425007
173.151	0.270064	0.432592	0.29737	3.93509	3.18561	0.139414	0.00030001	0.424207
176.614	0.272002	0.430762	0.297262	4.03359	3.26232	0.149614	3.0001e-08	0.423417
180.146	0.271189	0.429126	0.299712	4.1396	3.32343	0.148715	0.0001	0.422638
183.749	0.274225	0.425748	0.300055	4.21371	3.42913	0.152015	0.00040001	0.421871
187.424	0.274423	0.427195	0.298409	4.27502	3.48294	0.165415	0.00010004	0.421113
191.173	0.275171	0.422443	0.302413	4.42913	3.55425	0.173417	0.00020001	0.420366
194.996	0.277461	0.422074	0.300492	4.48214	3.67466	0.168217	2.0001e-08	0.41963
198.896	0.274537	0.421652	0.303838	4.60425	3.70687	0.170317	0.0002	0.418903
202.874	0.278841	0.42058	0.300606	4.66676	3.82807	0.183217	0.00020002	0.418187
206.931	0.281007	0.41614	0.30288	4.81807	3.91448	0.200118	2.0002e-08	0.41748
211.07	0.280744	0.415275	0.304009	4.93198	4.01699	0.18802	0.0002	0.416784
215.291	0.280712	0.413903	0.305412	5.05759	4.0898	0.196119	2e-08	0.416096
219.597	0.281875	0.412717	0.305435	5.12131	4.17241	0.20932	0.0003	0.415418
223.989	0.283953	0.410458	0.305617	5.25801	4.28542	0.216321	0.00020003	0.41475
228.469	0.284803	0.409347	0.305879	5.36113	4.38803	0.219422	0.00010002	0.414091
233.038	0.286584	0.407643	0.305801	5.47194	4.49944	0.227622	0.00010001	0.413441
237.699	0.284706	0.407957	0.307366	5.62415	4.54975	0.235523	0.00030001	0.412799
242.453	0.286225	0.405948	0.307855	5.72866	4.65875	0.244824	0.00050003	0.412167
247.302	0.286995	0.404484	0.30855	5.86607	4.77337	0.245624	0.00050005	0.411543
252.248	0.287216	0.401854	0.310959	6.03379	4.86078	0.257725	0.00030005	0.410928
257.293	0.288509	0.401316	0.310204	6.1467	4.97709	0.265426	0.00050003	0.410321
262.439	0.288358	0.401379	0.310291	6.25951	5.0809	0.267227	0.00030005	0.409723
267.688	0.290838	0.399202	0.309989	6.37083	5.21281	0.282827	0.00030003	0.409133
273.042	0.291996	0.397624	0.310408	6.52364	5.35532	0.280428	0.00020003	0.408551
278.502	0.293156	0.395744	0.311129	6.66915	5.45114	0.305428	0.00020002	0.407977
284.072	0.292262	0.395238	0.312529	6.84127	5.56465	0.298731	0.00020002	0.407411
289.754	0.293144	0.393184	0.313701	7.00678	5.68966	0.30553	0.00110002	0.406853
295.549	0.293799	0.392918	0.313311	7.1532	5.79077	0.328131	0.00040011	0.406302
301.46	0.294546	0.390156	0.315326	7.32992	5.91248	0.340833	0.00030004	0.405759
307.489	0.293894	0.389467	0.316668	7.50153	6.02739	0.341134	0.00040003	0.405224
313.639	0.295852	0.389162	0.315014	7.60965	6.1791	0.355934	0.00030004	0.404696
319.912	0.295355	0.387478	0.317197	7.83536	6.29972	0.358236	0.00030003	0.404175
326.31	0.295403	0.386612	0.318014	7.98778	6.40393	0.377436	0.00060003	0.403661
332.836	0.295767	0.386099	0.318163	8.1609	6.55374	0.378138	0.00050006	0.403154
339.493	0.297439	0.383972	0.318619	8.34692	6.70676	0.397338	0.00020005	0.402655
346.283	0.298894	0.384336	0.3168	8.48773	6.88667	0.39914	0.00080002	0.402162
353.208	0.299187	0.382243	0.3186	8.68935	6.97629	0.43864	0.00050008	0.401676
360.272	0.298322	0.379982	0.321726	8.94867	7.123	0.430344	0.00070005	0.401197
367.478	0.299927	0.381313	0.318789	9.04369	7.30501	0.441543	0.00050007	0.400724
374.827	0.300405	0.37898	0.320645	9.2875	7.44593	0.460544	0.00050005	0.400258
382.324	0.300475	0.378151	0.321404	9.51033	7.61304	0.461246	0.00030005	0.399798
389.971	0.30137	0.37799	0.32067	9.65825	7.74836	0.492946	0.00080003	0.399345
397.77	0.301319	0.37709	0.321622	9.86847	7.91617	0.495349	0.00060008	0.398898
405.725	0.301451	0.376069	0.32251	10.1191	8.07139	0.50875	0.00080006	0.398456
413.84	0.302959	0.374355	0.322716	10.3037	8.29431	0.511651	0.00020008	0.398022
422.117	0.303954	0.37266	0.323417	10.5425	8.45643	0.539951	0.00070002	0.397593
430.559	0.303812	0.373253	0.322964	10.7645	8.62215	0.549754	0.00090007	0.397169
439.17	0.305636	0.372108	0.322285	10.9352	8.83156	0.572255	0.00120009	0.396752
447.954	0.304116	0.371514	0.324399	11.2229	8.97928	0.573157	0.00070012	0.396341
456.913	0.306359	0.369737	0.323934	11.4335	9.2375	0.583057	0.00060007	0.395935
466.051	0.306233	0.36883	0.324968	11.7157	9.39652	0.606358	0.00070006	0.395535
475.372	0.305723	0.368452	0.325855	11.9574	9.55084	0.627261	0.00070007	0.39514
484.879	0.30795	0.367923	0.324157	12.1755	9.83846	0.629663	0.00100007	0.394751
494.577	0.305836	0.366334	0.32786	12.5546	9.95028	0.645863	0.0014001	0.394367
504.468	0.307833	0.365065	0.327133	12.7821	10.2215	0.660765	0.00100014	0.393988
514.558	0.308475	0.363892	0.327664	13.0314	10.4599	0.668666	0.0010001	0.393614
524.849	0.308505	0.363059	0.328467	13.322	10.6546	0.691167	0.0008001	0.393246
535.346	0.308737	0.364062	0.327232	13.5813	10.8911	0.696069	0.00130008	0.392883
546.053	0.310243	0.362815	0.326973	13.8259	11.1256	0.73537	0.00080013	0.392525
556.974	0.309851	0.360589	0.32959	14.2164	11.3495	0.739574	0.00120008	0.392171
568.113	0.309537	0.360533	0.32996	14.5339	11.5635	0.755874	0.00050012	0.391823
579.476	0.310637	0.360959	0.328434	14.7586	11.8307	0.775576	0.00120005	0.391479
591.065	0.310907	0.359481	0.329642	15.0714	12.0991	0.778478	0.00190012	0.39114
602.886	0.311362	0.357847	0.330822	15.4421	12.3609	0.797178	0.00060019	0.390806
614.944	0.311199	0.358056	0.330776	15.8136	12.5913	0.81638	0.00150006	0.390476
627.243	0.312061	0.357757	0.330213	16.0789	12.8842	0.832982	0.00110015	0.390151
639.788	0.311712	0.356956	0.331362	16.4069	13.1114	0.856783	0.00140011	0.389831
652.584	0.312424	0.355474	0.332133	16.7918	13.4123	0.871686	0.00130014	0.389514
665.635	0.31252	0.35458	0.332931	17.1876	13.6462	0.909887	0.00170013	0.389203
678.948	0.314172	0.354639	0.331219	17.4569	14.0163	0.920291	0.00160017	0.388895
692.527	0.313132	0.352685	0.334214	17.957	14.2521	0.934092	0.00160016	0.388592
706.378	0.314361	0.353265	0.332405	18.1921	14.6006	0.954793	0.00080016	0.388292
720.505	0.313462	0.352122	0.334447	18.6822	14.8893	0.948795	0.00110008	0.387997
734.915	0.314368	0.350877	0.334785	19.0821	15.2127	0.979395	0.00170011	0.387706
749.614	0.315475	0.35062	0.333936	19.4483	15.5617	1.0076	0.00190017	0.387419
764.606	0.315117	0.350599	0.334315	19.8555	15.8665	1.0205	0.00180019	0.387136
779.898	0.316157	0.349318	0.334557	20.2543	16.2146	1.0565	0.00200018	0.386857
795.496	0.314831	0.349167	0.336033	20.746	16.4884	1.06341	0.0017002	0.386582
811.406	0.315842	0.347173	0.337016	21.2255	16.8343	1.10851	0.00200017	0.38631
827.634	0.316095	0.347648	0.336288	21.6178	17.2127	1.11581	0.0022002	0.386043
844.187	0.316787	0.347333	0.335911	21.9911	17.6317	1.12261	0.00130022	0.385779
861.07	0.316655	0.345792	0.337584	22.5801	17.8827	1.19451	0.00230013	0.385518
878.292	0.316792	0.345903	0.337336	23.0008	18.2665	1.20962	0.00200023	0.385261
895.858	0.317068	0.346239	0.336724	23.4153	18.6461	1.23582	0.0021002	0.385008
913.775	0.317337	0.344574	0.33812	24.0074	19.0168	1.27432	0.00100021	0.384758
932.05	0.317076	0.344059	0.338895	24.5149	19.4306	1.27033	0.0015001	0.384512
950.691	0.317418	0.3443	0.338313	24.9779	19.8123	1.30993	0.00280015	0.384269
969.705	0.317911	0.343541	0.338579	25.47	20.2329	1.34403	0.00200028	0.384029
989.099	0.317761	0.343527	0.338743	26.0748	20.6256	1.37133	0.0021002	0.383793
1008.88	0.319084	0.342302	0.338645	26.5287	21.1152	1.41034	0.00220021	0.38356
1109.77	0.318823	0.339612	0.341594	29.4661	23.1555	1.57854	0.00260022	0.382482
1220.75	0.319627	0.337489	0.342914	32.5872	25.5381	1.73956	0.00270026	0.381474
1342.82	0.320894	0.334905	0.344229	36.0008	28.1721	1.93837	0.00300027	0.38053
1477.1	0.320523	0.332681	0.346824	39.9481	30.8412	2.19269	0.0029003	0.379648
1624.81	0.321148	0.331608	0.347273	43.9921	34.0319	2.39272	0.00390029	0.378823
1787.29	0.321758	0.32934	0.348931	48.6964	37.4494	2.66904	0.00400039	0.378051
1966.02	0.322742	0.326897	0.350391	53.7806	41.2316	2.99467	0.0041004	0.377328
2162.63	0.322453	0.326014	0.351563	59.3607	45.3079	3.2916	0.00590041	0.376653
2378.89	0.322973	0.324841	0.352216	65.4174	49.8264	3.68003	0.00550059	0.376021
2616.78	0.322751	0.322654	0.354625	72.5918	54.6803	4.09357	0.00700055	0.375429
2878.46	0.323559	0.32166	0.35481	79.8835	60.3241	4.49881	0.0084007	0.374876
3166.3	0.323934	0.319764	0.356331	88.2947	66.3576	4.99835	0.00830084	0.374359
3482.93	0.324022	0.318656	0.357352	97.4264	72.8974	5.5625	0.00970083	0.373875
3831.22	0.324088	0.317734	0.358207	107.476	80.178	6.13496	0.010301	0.373422
4214.35	0.324282	0.316295	0.359452	118.684	88.1484	6.80641	0.012001	0.372998
4635.78	0.323934	0.316112	0.359983	130.762	96.7955	7.52078	0.0102012	0.372602
5099.36	0.324226	0.314559	0.361244	144.334	106.561	8.28675	0.010901	0.372232
5609.3	0.324489	0.313129	0.362412	159.377	117.146	9.20603	0.0159011	0.371885
6170.23	0.324667	0.311691	0.363671	176.122	128.941	10.1264	0.0176016	0.371561
6787.25	0.324348	0.311592	0.36409	193.841	141.473	11.2602	0.0154018	0.371257
7465.97	0.324672	0.310861	0.364496	213.7	155.645	12.4604	0.0217015	0.370973
8212.57	0.324901	0.309066	0.366063	235.953	171.339	13.7157	0.0219022	0.370708
9033.83	0.325059	0.308132	0.366838	260.229	188.322	15.2305	0.0233022	0.370459
9937.21	0.324768	0.307885	0.367377	286.857	206.816	16.8211	0.0264023	0.370227
