fHI	fHeI	fHeII	z	T(K)
0.001	0.001	0.999	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
150.738	0.000328607	0.999659	1.35314e-05	0.00020002	0.00110015	0.00030004	0.00050002	0.99998
153.753	0.000335122	0.999638	2.77605e-05	0.00040002	0.00100011	0.00110003	0.00020005	0.99998
156.828	0.000548646	0.999439	1.3006e-05	0.00020004	0.0011001	0.00090011	0.00090002	0.99998
159.965	0.000464668	0.999528	7.55612e-06	0.00010002	0.00100011	0.00070009	0.00080009	0.99998
163.164	0.000463883	0.999531	6.25047e-06	0.00010001	0.0011001	0.00070007	0.00080008	0.99998
166.427	0.000638006	0.999344	1.83837e-05	0.00020001	0.00120011	0.00100007	0.00120008	0.99998
169.756	0.000384881	0.999582	3.37658e-05	0.00020002	0.00110012	0.0005001	0.00070012	0.99998
173.151	0.000457667	0.999519	2.35598e-05	0.00040002	0.00140011	0.00090005	0.00070007	0.99998
176.614	0.000521261	0.999468	1.15489e-05	0.00020004	0.00140014	0.00120009	0.00080007	0.99998
180.146	0.000591181	0.999386	2.36933e-05	0.00020002	0.00170014	0.00140012	0.00090008	0.99998
183.749	0.000709664	0.999269	2.22009e-05	0.00030002	0.00160017	0.00110014	0.00150009	0.99998
187.424	0.000667033	0.999323	1.08828e-05	0.00020003	0.00150016	0.00160011	0.00120015	0.99998
191.173	0.000616448	0.999384	5.69267e-12	2.0003e-08	0.00180015	0.00070016	0.00140012	0.99998
194.996	0.000406423	0.999571	2.28575e-05	0.0002	0.00100018	0.00090007	0.00080014	0.99998
198.896	0.000605124	0.999348	4.70976e-05	0.00080002	0.0013001	0.00130009	0.00130008	0.99998
202.874	0.000660306	0.999323	1.72688e-05	0.00030008	0.00190013	0.00130013	0.00140013	0.99998
206.931	0.000551584	0.999439	9.8569e-06	0.00020003	0.00190019	0.00160013	0.00090014	0.99998
211.07	0.000731299	0.999257	1.17664e-05	0.00010002	0.00140019	0.00130016	0.00190009	0.99998
215.291	0.000677615	0.999308	1.50884e-05	0.00020001	0.00190014	0.00090013	0.00180019	0.99998
219.597	0.000784853	0.999206	9.28838e-06	0.00020002	0.00200019	0.00170009	0.00190018	0.99998
223.989	0.000786278	0.99921	4.55313e-06	0.00010002	0.0030002	0.00130017	0.00190019	0.99998
228.469	0.000763769	0.999219	1.78554e-05	0.00020001	0.0019003	0.00140013	0.00210019	0.99998
233.038	0.0010244	0.998962	1.4223e-05	0.00030002	0.00230019	0.00180014	0.00300021	0.99998
237.699	0.00089212	0.9991	8.58102e-06	0.00020003	0.00350023	0.00160018	0.0023003	0.99998
242.453	0.00081077	0.999181	8.41277e-06	0.00020002	0.00160035	0.00180016	0.00240023	0.99998
247.302	0.000762096	0.999225	1.34027e-05	0.00030002	0.00290016	0.00230018	0.00170024	0.99998
252.248	0.000821368	0.999154	2.5269e-05	0.00060003	0.00300029	0.00190023	0.00220017	0.99998
257.293	0.000674372	0.99931	1.58551e-05	0.00030006	0.0026003	0.00230019	0.00150022	0.99998
262.439	0.000654543	0.999334	1.16581e-05	0.00030003	0.00290026	0.00140023	0.00180015	0.99998
267.688	0.000768703	0.999212	2.00017e-05	0.00050003	0.00260029	0.00140014	0.00250018	0.99998
273.042	0.000883529	0.999094	2.33447e-05	0.00060005	0.00260026	0.00240014	0.00270025	0.99998
278.502	0.000790909	0.999189	2.01405e-05	0.00050006	0.00320026	0.00210024	0.00230027	0.99998
284.072	0.000871322	0.999111	1.79505e-05	0.00040005	0.00230032	0.00260021	0.00280023	0.99998
289.754	0.000760199	0.999216	2.4638e-05	0.00070004	0.00240023	0.00210026	0.00250028	0.99998
295.549	0.00095516	0.999025	2.07042e-05	0.00060007	0.00380024	0.00230021	0.00320025	0.99998
301.46	0.00101974	0.998959	2.17705e-05	0.00050006	0.00340038	0.00310023	0.00340032	0.99998
307.489	0.00104264	0.998928	2.98503e-05	0.00080005	0.00220034	0.00430031	0.00340034	0.99998
313.639	0.0010105	0.99898	9.75502e-06	0.00030008	0.00370022	0.00310043	0.00350034	0.99998
319.912	0.00101585	0.998961	2.37027e-05	0.00060003	0.00370037	0.00210031	0.00410035	0.99998
326.31	0.00094176	0.999041	1.77685e-05	0.00040006	0.00360037	0.00210021	0.00380041	0.99998
332.836	0.000884167	0.999103	1.30225e-05	0.00030004	0.00370036	0.00240021	0.00340038	0.99998
339.493	0.000991923	0.99898	2.89e-05	0.00070003	0.00450037	0.00280024	0.00380034	0.99998
346.283	0.00108636	0.998882	3.16602e-05	0.00060007	0.00460045	0.00280028	0.00450038	0.99998
353.208	0.00104641	0.998924	3.01305e-05	0.00080006	0.00440046	0.00220028	0.00470045	0.99998
360.272	0.00102909	0.998946	2.5477e-05	0.00090008	0.00460044	0.00280022	0.00440047	0.99998
367.478	0.00117132	0.998792	3.67466e-05	0.00090009	0.00500046	0.00390028	0.00490044	0.99998
374.827	0.000934326	0.999046	1.97262e-05	0.00070009	0.0039005	0.00390039	0.00370049	0.99998
382.324	0.0010677	0.998911	2.20069e-05	0.00080007	0.00450039	0.00460039	0.00430037	0.99998
389.971	0.00117995	0.998794	2.66363e-05	0.00100008	0.00490045	0.00450046	0.00520043	0.99998
397.77	0.00109136	0.998889	1.97042e-05	0.0006001	0.00350049	0.00510045	0.00480052	0.99998
405.725	0.00133794	0.998649	1.31966e-05	0.00040006	0.00560035	0.00460051	0.00650048	0.99998
413.84	0.00136583	0.998609	2.5716e-05	0.00090004	0.00620056	0.00540046	0.00640065	0.99998
422.117	0.00101467	0.998968	1.73597e-05	0.00060009	0.00550062	0.00420054	0.00460064	0.99998
430.559	0.00117428	0.998807	1.89493e-05	0.00080006	0.00570055	0.00480042	0.00570046	0.99998
439.17	0.00137756	0.998598	2.45123e-05	0.00060008	0.00720057	0.00580048	0.00670057	0.99998
447.954	0.00132745	0.998649	2.43268e-05	0.00090006	0.00560072	0.00560058	0.00700067	0.99998
456.913	0.00141577	0.998568	1.6451e-05	0.00030009	0.00610056	0.00590056	0.0077007	0.99998
466.051	0.00138466	0.998598	1.79115e-05	0.00060003	0.00570061	0.00650059	0.00750077	0.99998
475.372	0.00138016	0.998575	4.54303e-05	0.00160006	0.00790057	0.00550065	0.00760075	0.99998
484.879	0.00121892	0.99876	2.18121e-05	0.00080016	0.00780079	0.00490055	0.00670076	0.99998
494.577	0.00133597	0.998635	2.88498e-05	0.00100008	0.00770078	0.00580049	0.00760067	0.99998
504.468	0.00136381	0.998615	2.14705e-05	0.0007001	0.00760077	0.00630058	0.00790076	0.99998
514.558	0.00146189	0.998516	2.2903e-05	0.00080007	0.00920076	0.00670063	0.00850079	0.99998
524.849	0.00134018	0.998647	1.32241e-05	0.00030008	0.00820092	0.00770067	0.00740085	0.99998
535.346	0.00143043	0.99855	1.95266e-05	0.00100003	0.00830082	0.00620077	0.00920074	0.99998
546.053	0.00138916	0.99858	3.11625e-05	0.0015001	0.0107008	0.00480062	0.00910092	0.99998
556.974	0.00138485	0.998598	1.71577e-05	0.00060015	0.00970107	0.00720048	0.00850091	0.99998
568.113	0.00142675	0.998534	3.95931e-05	0.00170006	0.00870097	0.00780072	0.00920085	0.99998
579.476	0.00150023	0.998482	1.85773e-05	0.00060017	0.00910087	0.00820078	0.0100009	0.99998
591.065	0.00155418	0.998419	2.71598e-05	0.00110006	0.00880091	0.00860082	0.010801	0.99998
602.886	0.00134476	0.998626	2.93839e-05	0.00140011	0.00840088	0.00930086	0.00860108	0.99998
614.944	0.00134133	0.998632	2.67347e-05	0.00130014	0.0114008	0.00910093	0.00820086	0.99998
627.243	0.00138973	0.99857	4.02266e-05	0.00180013	0.0105011	0.00730091	0.0101008	0.99998
639.788	0.00163357	0.998334	3.22646e-05	0.00160018	0.0100011	0.00910073	0.012601	0.99998
652.584	0.0014379	0.998545	1.77695e-05	0.00090016	0.011401	0.00730091	0.0111013	0.99998
665.635	0.00161596	0.99835	3.4076e-05	0.00160009	0.00890114	0.00940073	0.0133011	0.99998
678.948	0.00153762	0.998438	2.49655e-05	0.00140016	0.0116009	0.0106009	0.0115013	0.99998
692.527	0.00179541	0.99818	2.45714e-05	0.00130014	0.0145012	0.00870106	0.0153012	0.99998
706.378	0.0016759	0.9983	2.45308e-05	0.00120013	0.0115015	0.00860087	0.0150015	0.99998
720.505	0.0015807	0.998374	4.56357e-05	0.00250012	0.0144012	0.0107009	0.0125015	0.99998
734.915	0.00150037	0.998456	4.34302e-05	0.00230025	0.0138014	0.0100011	0.0123013	0.99998
749.614	0.0014916	0.998482	2.70337e-05	0.00160023	0.0133014	0.009801	0.0128012	0.99998
764.606	0.00166237	0.99831	2.80844e-05	0.00160016	0.0127013	0.010601	0.0154013	0.99998
779.898	0.0017061	0.99827	2.37802e-05	0.00170016	0.0146013	0.0102011	0.0162015	0.99998
795.496	0.00155728	0.998421	2.22693e-05	0.00130017	0.0143015	0.011501	0.0140016	0.99998
811.406	0.00177598	0.998184	3.99762e-05	0.00260013	0.0164014	0.0106012	0.0176014	0.99998
827.634	0.00164944	0.998325	2.54893e-05	0.00180026	0.0164016	0.0126011	0.0153018	0.99998
844.187	0.00183288	0.99813	3.75849e-05	0.00230018	0.0160016	0.0147013	0.0178015	0.99998
861.07	0.00173342	0.99823	3.70015e-05	0.00260023	0.0170016	0.0117015	0.0179018	0.99998
878.292	0.00171437	0.998253	3.28569e-05	0.00200026	0.0171017	0.0124012	0.0178018	0.99998
895.858	0.00182595	0.998137	3.74936e-05	0.0030002	0.0162017	0.0131012	0.0201018	0.99998
913.775	0.00179052	0.998182	2.73337e-05	0.0019003	0.0200016	0.0161013	0.017802	0.99998
932.05	0.00183784	0.998139	2.32416e-05	0.00150019	0.017602	0.0148016	0.0204018	0.99998
950.691	0.00191085	0.998074	1.57535e-05	0.00110015	0.0177018	0.0152015	0.022102	0.99998
969.705	0.00171628	0.998267	1.68176e-05	0.00110011	0.0198018	0.0147015	0.0190022	0.99998
989.099	0.00197613	0.997995	2.91283e-05	0.00250011	0.020002	0.0160015	0.0237019	0.99998
1008.88	0.00196885	0.99799	4.1427e-05	0.00270025	0.020302	0.0200016	0.0224024	0.99998
1109.77	0.0018245	0.99814	3.61208e-05	0.00340027	0.023402	0.018302	0.0231022	0.99998
1220.75	0.00205614	0.997914	2.96501e-05	0.00310034	0.0305023	0.0215018	0.0288023	0.99998
1342.82	0.00217138	0.997798	3.12724e-05	0.00340031	0.0317031	0.0234022	0.0351029	0.99998
1477.1	0.00211495	0.997848	3.706e-05	0.00430034	0.0350032	0.0296023	0.0353035	0.99998
1624.81	0.00222154	0.997747	3.19648e-05	0.00400043	0.0381035	0.030603	0.0430035	0.99998
1787.29	0.00231851	0.997646	3.56579e-05	0.0055004	0.0430038	0.0390031	0.0478043	0.99998
1966.02	0.00232541	0.997641	3.3838e-05	0.00530055	0.0529043	0.0423039	0.0517048	0.99998
2162.63	0.00235063	0.997614	3.58575e-05	0.00570053	0.0615053	0.0484042	0.0562052	0.99998
2378.89	0.00259401	0.997376	3.03192e-05	0.00550057	0.0698062	0.0533048	0.0719056	0.99998
2616.78	0.00251329	0.997447	3.96158e-05	0.00750055	0.076507	0.0630053	0.0733072	0.99998
2878.46	0.00255727	0.997403	3.95607e-05	0.00940075	0.0824077	0.0746063	0.0810073	0.99998
3166.3	0.00265693	0.997309	3.47803e-05	0.00920094	0.0962082	0.0812075	0.0939081	0.99998
3482.93	0.00279815	0.997164	3.82935e-05	0.0107009	0.11761	0.0873081	0.110309	0.99998
3831.22	0.00285461	0.997101	4.46886e-05	0.0128011	0.121812	0.103109	0.124011	0.99998
4214.35	0.00282853	0.997137	3.43722e-05	0.0118013	0.141312	0.11021	0.134012	0.99998
4635.78	0.00299616	0.996963	4.13876e-05	0.0148012	0.158714	0.140411	0.152213	0.99998
5099.36	0.00302557	0.996941	3.33771e-05	0.0134015	0.185416	0.145314	0.171615	0.99998
5609.3	0.00310864	0.996852	3.94318e-05	0.0178013	0.209119	0.165015	0.193717	0.99998
6170.23	0.00309678	0.996857	4.61116e-05	0.0225018	0.230021	0.189317	0.208219	0.99998
6787.25	0.00325292	0.996701	4.67809e-05	0.0248023	0.269223	0.217219	0.240421	0.99998
7465.97	0.00333214	0.996631	3.67302e-05	0.0238025	0.303627	0.244122	0.271124	0.99998
8212.57	0.00332239	0.996637	4.13099e-05	0.0267024	0.33203	0.274124	0.294727	0.99998
9033.83	0.00344475	0.99651	4.58082e-05	0.0333027	0.377833	0.307827	0.338529	0.99998
9937.21	0.00343699	0.996519	4.45858e-05	0.0350033	0.429738	0.338831	0.367334	0.99998
