fHI	fHeI	fHeII	z	T(K)
0.5	0.5	0.5	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
107.652	0.00996403	0.979188	0.0108498	0.088808	0.0707071	0.00430027	0.00010005	0.930969
109.805	0.00940804	0.980331	0.0102631	0.0873089	0.0693071	0.00280043	0.00040001	0.930598
112.001	0.00950228	0.979251	0.0112483	0.0974087	0.0737069	0.00230028	0.00010004	0.930232
114.241	0.0100385	0.978771	0.0111927	0.0989097	0.0776074	0.00350023	0.00010001	0.929872
116.526	0.00986728	0.978537	0.0115977	0.10571	0.0776078	0.00340035	0.00020001	0.929516
118.856	0.010766	0.978011	0.011225	0.104511	0.0861078	0.00420034	0.00010002	0.929165
121.233	0.0108665	0.977788	0.0113478	0.10451	0.0880086	0.00380042	0.00050001	0.928819
123.658	0.0102402	0.978592	0.0111698	0.10571	0.0841088	0.00410038	0.00040005	0.928478
126.131	0.0112374	0.976999	0.011765	0.114511	0.0925084	0.00560041	0.00040004	0.928141
128.654	0.011161	0.977188	0.0116526	0.115111	0.0974093	0.00320056	0.00060004	0.927809
131.227	0.0106277	0.977814	0.0115604	0.117512	0.0951097	0.00390032	0.00010006	0.927482
133.851	0.0113426	0.976532	0.0121272	0.124012	0.10141	0.00500039	0.00030001	0.927159
136.528	0.0112	0.976217	0.0125848	0.134912	0.10261	0.0050005	0.00020003	0.92684
139.259	0.0117162	0.97529	0.0129954	0.143613	0.10631	0.0069005	0.00030002	0.926526
142.044	0.012196	0.975306	0.0125003	0.135414	0.115311	0.00580069	0.00040003	0.926217
144.885	0.011906	0.975357	0.0127386	0.140414	0.116112	0.00550058	0.00020004	0.925911
147.783	0.0126199	0.974798	0.0125835	0.142314	0.124512	0.00500055	0.00090002	0.92561
150.738	0.0132626	0.973893	0.0128464	0.146414	0.130412	0.0083005	0.00040009	0.925313
153.753	0.0130983	0.973296	0.0136079	0.162515	0.130513	0.00840083	0.00060004	0.92502
156.828	0.0130048	0.973391	0.0136062	0.164116	0.136813	0.00640084	0.00040006	0.924731
159.965	0.0129773	0.973693	0.0133312	0.163316	0.139814	0.00600064	0.00050004	0.924446
163.164	0.0138397	0.972556	0.0136063	0.170316	0.148914	0.0086006	0.00040005	0.924165
166.427	0.0130003	0.973127	0.0138751	0.176917	0.144415	0.00680086	0.00060004	0.923888
169.756	0.0135526	0.971984	0.0144657	0.191718	0.150114	0.00900068	0.00070006	0.923614
173.151	0.0143634	0.971307	0.0143314	0.190419	0.165515	0.0074009	0.00100007	0.923345
176.614	0.0144414	0.9715	0.0140605	0.193019	0.167617	0.00860074	0.0011001	0.923079
180.146	0.0141443	0.971317	0.0145403	0.204419	0.163017	0.0106009	0.00130011	0.922816
183.749	0.0142985	0.970784	0.0149196	0.21042	0.170216	0.00940106	0.00150013	0.922558
187.424	0.0143876	0.970891	0.0147233	0.211721	0.179517	0.00840094	0.00090015	0.922303
191.173	0.0148508	0.970221	0.0149297	0.217321	0.185618	0.0106008	0.00100009	0.922051
194.996	0.0146361	0.969731	0.0156348	0.236722	0.189219	0.0101011	0.0006001	0.921803
198.896	0.0156968	0.969062	0.0152431	0.234224	0.204219	0.011601	0.00110006	0.921558
202.874	0.0149663	0.969235	0.0158009	0.245523	0.19732	0.0106012	0.00170011	0.921317
206.931	0.0156386	0.968846	0.0155177	0.249125	0.20902	0.0127011	0.00150017	0.921079
211.07	0.015981	0.968245	0.0157756	0.256325	0.216821	0.0144013	0.00130015	0.920844
215.291	0.0165926	0.967416	0.0159934	0.264026	0.229322	0.0147014	0.00170013	0.920613
219.597	0.0158788	0.968335	0.0157885	0.269526	0.226123	0.0130015	0.00170017	0.920384
223.989	0.0167686	0.967056	0.0161777	0.280227	0.238923	0.0162013	0.00200017	0.920159
228.469	0.0165688	0.967208	0.0162251	0.288728	0.242224	0.0169016	0.0014002	0.919937
233.038	0.0170552	0.966228	0.0167192	0.304529	0.259524	0.0148017	0.00150014	0.919718
237.699	0.0169835	0.965695	0.0173233	0.31683	0.255026	0.0185015	0.00210015	0.919502
242.453	0.017383	0.965518	0.0171015	0.317532	0.272026	0.0161019	0.00220021	0.919289
247.302	0.0169561	0.966131	0.0169152	0.322232	0.275327	0.0154016	0.00130022	0.919079
252.248	0.017509	0.965533	0.01696	0.333032	0.286728	0.0184015	0.00120013	0.918872
257.293	0.0176447	0.965147	0.0172102	0.340533	0.293029	0.0186018	0.00180012	0.918667
262.439	0.0183895	0.964491	0.0171213	0.345634	0.310129	0.0199019	0.00220018	0.918466
267.688	0.017847	0.964844	0.0173115	0.355535	0.304131	0.021902	0.00190022	0.918267
273.042	0.0175793	0.964587	0.0178357	0.377336	0.30833	0.0185022	0.00280019	0.918071
278.502	0.0185261	0.963335	0.0181405	0.391938	0.331331	0.0224019	0.00190028	0.917878
284.072	0.0186584	0.963309	0.0180343	0.394839	0.340033	0.0211022	0.00290019	0.917687
289.754	0.0181912	0.963558	0.0182528	0.405439	0.339034	0.0209021	0.00270029	0.917499
295.549	0.0187589	0.962917	0.0183259	0.422141	0.356234	0.0225021	0.00270027	0.917314
301.46	0.019085	0.962173	0.0187444	0.439642	0.365136	0.0252023	0.00310027	0.917131
307.489	0.0194162	0.961995	0.0185912	0.437844	0.381837	0.0239025	0.00350031	0.91695
313.639	0.019704	0.961777	0.0185215	0.449944	0.387338	0.0285024	0.00390035	0.916773
319.912	0.0196847	0.9613	0.0190178	0.471545	0.401239	0.0278029	0.00290039	0.916597
326.31	0.0193358	0.961302	0.0193643	0.491647	0.40054	0.0289028	0.00280029	0.916424
332.836	0.0198965	0.960972	0.0191334	0.496049	0.41984	0.0294029	0.00350028	0.916253
339.493	0.0201078	0.960789	0.0191052	0.50715	0.432942	0.0309029	0.00330035	0.916085
346.283	0.0199963	0.960594	0.0194121	0.522751	0.431443	0.0335031	0.00430033	0.915919
353.208	0.0205244	0.960104	0.0193735	0.527652	0.444343	0.0387034	0.00470043	0.915755
360.272	0.019764	0.96043	0.0198087	0.558053	0.450544	0.0329039	0.00340047	0.915594
367.478	0.0207204	0.959706	0.0195753	0.558556	0.478345	0.0354033	0.00440034	0.915435
374.827	0.0205762	0.959498	0.0199283	0.577756	0.483048	0.0379035	0.00390044	0.915278
382.324	0.0210663	0.95907	0.0198657	0.584058	0.503448	0.0383038	0.00490039	0.915123
389.971	0.0210351	0.95838	0.0205868	0.624058	0.51025	0.0417038	0.00440049	0.91497
397.77	0.0215621	0.958351	0.0200896	0.619862	0.540251	0.0392042	0.00490044	0.914819
405.725	0.0212044	0.95853	0.0202679	0.642262	0.542554	0.0390039	0.00490049	0.914671
413.84	0.0216214	0.957787	0.0205938	0.661064	0.556754	0.0445039	0.00520049	0.914524
422.117	0.021615	0.957576	0.020811	0.683566	0.568556	0.0447045	0.00540052	0.91438
430.559	0.021332	0.957823	0.0208473	0.696268	0.573957	0.0444045	0.00530054	0.914237
439.17	0.0215971	0.95745	0.0209548	0.71617	0.597857	0.0456044	0.00430053	0.914097
447.954	0.0220515	0.95657	0.0213809	0.749972	0.60796	0.0476046	0.00810043	0.913958
456.913	0.0220452	0.95664	0.0213167	0.764875	0.627761	0.0470048	0.00700081	0.913821
466.051	0.0224188	0.955955	0.0216288	0.787276	0.651063	0.0516047	0.0060007	0.913687
475.372	0.0223056	0.956025	0.0216715	0.804279	0.663765	0.0500052	0.0064006	0.913554
484.879	0.0223711	0.955432	0.0221992	0.83828	0.675166	0.051405	0.00740064	0.913423
494.577	0.0224106	0.955515	0.0220771	0.849384	0.695368	0.0525051	0.00620074	0.913293
504.468	0.0231464	0.954642	0.0222142	0.868385	0.72167	0.0572053	0.00840062	0.913166
514.558	0.0229531	0.954928	0.0221214	0.888687	0.734672	0.0590057	0.00680084	0.91304
524.849	0.022967	0.954699	0.0223366	0.913689	0.748373	0.0600059	0.00740068	0.912916
535.346	0.0232905	0.953972	0.0227396	0.949791	0.782875	0.060206	0.00630074	0.912793
546.053	0.0236274	0.954013	0.0223625	0.954995	0.798378	0.063506	0.00890063	0.912673
556.974	0.0236695	0.953735	0.0225982	0.978695	0.81968	0.0656064	0.00780089	0.912554
568.113	0.0238722	0.952987	0.0231438	1.0296	0.851382	0.0648066	0.00720078	0.912436
579.476	0.0245269	0.952229	0.0232463	1.0512	0.874985	0.0729065	0.00960072	0.912321
591.065	0.0243795	0.952044	0.0235787	1.08471	0.884987	0.0745073	0.010001	0.912207
602.886	0.0241798	0.952267	0.0235558	1.10991	0.903188	0.0717075	0.009801	0.912094
614.944	0.0245184	0.95184	0.023644	1.13061	0.93819	0.0709072	0.010601	0.911983
627.243	0.0247307	0.95174	0.0235321	1.15011	0.960494	0.0789071	0.00940106	0.911873
639.788	0.0246969	0.95157	0.0237354	1.17812	0.981796	0.0793079	0.00920094	0.911765
652.584	0.0251229	0.951042	0.0238373	1.21162	1.0174	0.0820079	0.0100009	0.911659
665.635	0.0254267	0.950612	0.0239644	1.24672	1.0491	0.0847082	0.010601	0.911554
678.948	0.0249844	0.950099	0.0249196	1.31662	1.0423	0.0878085	0.0116011	0.91145
692.527	0.0254472	0.950165	0.0243906	1.31363	1.0929	0.0851088	0.0123012	0.911348
706.378	0.0252133	0.950148	0.0246408	1.36593	1.10731	0.0832085	0.0130012	0.911247
720.505	0.0257267	0.949745	0.0245307	1.38144	1.14541	0.0879083	0.0147013	0.911148
734.915	0.0260086	0.949148	0.0248464	1.42044	1.18831	0.0921088	0.0127015	0.91105
749.614	0.0258439	0.948931	0.0252283	1.47174	1.20702	0.0956092	0.0112013	0.910953
764.606	0.0260002	0.948701	0.0253011	1.50805	1.23582	0.0983096	0.0121011	0.910858
779.898	0.0260097	0.948446	0.025547	1.55975	1.26112	0.0979098	0.0134012	0.910764
795.496	0.0263312	0.948373	0.0252986	1.56616	1.29703	0.10031	0.0155013	0.910671
811.406	0.0264403	0.947552	0.0260103	1.64506	1.32093	0.10441	0.0170016	0.91058
827.634	0.026909	0.947328	0.025766	1.66306	1.37343	0.10971	0.0165017	0.910489
844.187	0.0275566	0.946343	0.026103	1.72597	1.43434	0.118811	0.0154017	0.9104
861.07	0.0270103	0.946522	0.0264707	1.77467	1.44644	0.113012	0.0149015	0.910313
878.292	0.0273454	0.946809	0.0258484	1.77848	1.48864	0.122111	0.0142015	0.910226
895.858	0.0272152	0.946229	0.0265581	1.85968	1.50945	0.124512	0.0146014	0.910141
913.775	0.0273839	0.946345	0.0262739	1.87399	1.55665	0.121412	0.0160015	0.910057
932.05	0.0271445	0.946256	0.0266027	1.93759	1.57626	0.122512	0.0157016	0.909974
950.691	0.0276836	0.945875	0.0264444	1.97049	1.62586	0.134512	0.0166016	0.909892
969.705	0.0278595	0.945165	0.0269788	2.0598	1.67686	0.128013	0.0196017	0.909811
989.099	0.0277953	0.94535	0.0268577	2.08011	1.69017	0.140713	0.019302	0.909732
1008.88	0.0282167	0.944709	0.0270768	2.14581	1.75217	0.142314	0.0210019	0.909653
1109.77	0.0283369	0.943941	0.0277246	2.40731	1.94148	0.156614	0.0220021	0.90929
1220.75	0.0287908	0.943093	0.028119	2.68694	2.15149	0.182716	0.0257022	0.90895
1342.82	0.0296206	0.941546	0.0288362	3.04277	2.43422	0.210418	0.0276026	0.908633
1477.1	0.0300929	0.940505	0.029405	3.4139	2.71224	0.232421	0.0341028	0.908335
1624.81	0.0305508	0.93946	0.0299919	3.83634	3.04057	0.261223	0.0344034	0.908057
1787.29	0.0313143	0.938142	0.0305464	4.29508	3.4056	0.305226	0.0396034	0.907797
1966.02	0.031301	0.937625	0.0310768	4.81263	3.72544	0.330131	0.050804	0.907554
2162.63	0.0322617	0.936031	0.03171	5.40058	4.21717	0.386333	0.0538051	0.907326
2378.89	0.0323304	0.935311	0.0323614	6.04624	4.65782	0.417339	0.0609054	0.907114
2616.78	0.0329391	0.934309	0.0327551	6.7569	5.22237	0.470542	0.0664061	0.906914
2878.46	0.0334512	0.933215	0.0333372	7.56578	5.80292	0.535647	0.0774066	0.906728
3166.3	0.0335668	0.932671	0.0337655	8.43426	6.39248	0.604154	0.0828077	0.906554
3482.93	0.0342125	0.931541	0.0342491	9.41354	7.15714	0.68486	0.0919083	0.906391
3831.22	0.0346772	0.930575	0.0347506	10.5197	7.95662	0.764368	0.107909	0.906238
4214.35	0.0351076	0.929519	0.0353764	11.7678	8.8713	0.851376	0.117511	0.906096
4635.78	0.0355046	0.928524	0.0359749	13.1901	9.84249	0.965885	0.128812	0.905962
5099.36	0.0360655	0.927542	0.0363958	14.6661	10.9807	1.0706	0.152113	0.905837
5609.3	0.0361952	0.926883	0.0369248	16.4179	12.1073	1.18551	0.170015	0.90572
6170.23	0.0368252	0.925753	0.0374247	18.3224	13.5539	1.32132	0.191717	0.905611
6787.25	0.0370803	0.925102	0.037821	20.3318	14.957	1.49523	0.211919	0.905509
7465.97	0.0373928	0.924311	0.0382993	22.678	16.5549	1.66495	0.241321	0.905413
8212.57	0.0378958	0.923246	0.0388614	25.2788	18.4321	1.88777	0.260524	0.905324
9033.83	0.0381125	0.922718	0.0391725	28.0417	20.3546	2.08139	0.300526	0.90524
9937.21	0.0383913	0.921983	0.0396288	31.2416	22.5478	2.32151	0.32763	0.905162
