fHI	fHeI	fHeII	z	T(K)
0.01	0.01	0.99	10	100
Photon Energy	f_ion	f_heat	f_exc	n_Lya	n_{ion,HI}	n_{ion,HeI}	n_{ion,HeII}	Shull heating
121.233	0.000521191	0.99939	8.93418e-05	0.00080006	0.00120013	0.00080004	0.00050001	0.999598
123.658	0.000456014	0.999428	0.00011699	0.00130008	0.00150012	0.00080008	0.00030005	0.999598
126.131	0.000373236	0.999495	0.000132889	0.00150013	0.00190015	0.00020008	0.00030003	0.999598
128.654	0.00047406	0.999345	0.00018181	0.00200015	0.00220019	0.00060002	0.00030003	0.999598
131.227	0.000514597	0.999331	0.00015493	0.0018002	0.00170022	0.00070006	0.00050003	0.999598
133.851	0.000479885	0.999358	0.00016325	0.00170018	0.00280017	0.00040007	0.00030005	0.999598
136.528	0.000428722	0.999387	0.000185295	0.00200017	0.00220028	0.00050004	0.00030003	0.999598
139.259	0.000441714	0.999448	0.000111207	0.0012002	0.00140022	0.00040005	0.00060003	0.999597
142.044	0.000444466	0.999453	0.000103177	0.00110012	0.00210014	0.00030004	0.00050006	0.999597
144.885	0.000480878	0.999393	0.000126638	0.00130011	0.00200021	0.00040003	0.00060005	0.999597
147.783	0.000375907	0.999541	8.40902e-05	0.00100013	0.0026002	0.00060004	0.00010006	0.999597
150.738	0.000677334	0.999185	0.000138258	0.0014001	0.00170026	0.00100006	0.00100001	0.999597
153.753	0.000690259	0.999175	0.000135916	0.00130014	0.00250017	0.0005001	0.0011001	0.999597
156.828	0.000515663	0.999335	0.00014993	0.00170013	0.00250025	0.00080005	0.00050011	0.999597
159.965	0.000645152	0.999193	0.000162929	0.00190017	0.00120025	0.00110008	0.00110005	0.999597
163.164	0.000530908	0.999335	0.000134327	0.00140019	0.00300012	0.00120011	0.00030011	0.999597
166.427	0.000644286	0.999246	0.000110246	0.00110014	0.0024003	0.00060012	0.00110003	0.999597
169.756	0.000604559	0.99928	0.000115983	0.00150011	0.00290024	0.00080006	0.00080011	0.999596
173.151	0.000520832	0.999321	0.000158592	0.00200015	0.00290029	0.00140008	0.00030008	0.999596
176.614	0.000477717	0.999338	0.000184729	0.0024002	0.00250029	0.00050014	0.00070003	0.999596
180.146	0.000837373	0.99899	0.000173349	0.00250024	0.00340025	0.00160005	0.00120007	0.999596
183.749	0.000567363	0.999302	0.000131099	0.00200025	0.00280034	0.00070016	0.00090012	0.999596
187.424	0.000829126	0.999028	0.000143794	0.0021002	0.00380028	0.00090007	0.00150009	0.999596
191.173	0.000826043	0.999006	0.000168636	0.00200021	0.00290038	0.00150009	0.00150015	0.999596
194.996	0.000734477	0.999082	0.000183974	0.0029002	0.00320029	0.00140015	0.00120015	0.999596
198.896	0.000833669	0.999028	0.000139061	0.00220029	0.00450032	0.00160014	0.00120012	0.999596
202.874	0.000873528	0.998953	0.000173711	0.00280022	0.00450045	0.00140016	0.00150012	0.999596
206.931	0.000801313	0.999034	0.000165377	0.00280028	0.00450045	0.00160014	0.00120015	0.999596
211.07	0.000631954	0.999164	0.000204368	0.00320028	0.00320045	0.00100016	0.00120012	0.999596
215.291	0.000811964	0.999001	0.000187334	0.00260032	0.00480032	0.0018001	0.00120012	0.999595
219.597	0.000800567	0.999001	0.000199356	0.00370026	0.00410048	0.00090018	0.00180012	0.999595
223.989	0.000706194	0.999117	0.000177572	0.00340037	0.00390041	0.00140009	0.00130018	0.999595
228.469	0.000781856	0.999037	0.000181282	0.00320034	0.00410039	0.00190014	0.00140013	0.999595
233.038	0.000961332	0.998864	0.000175255	0.00310032	0.00500041	0.00170019	0.00210014	0.999595
237.699	0.000765391	0.999062	0.00017317	0.00310031	0.0034005	0.00220017	0.00150021	0.999595
242.453	0.00097771	0.998839	0.000183445	0.00330031	0.00450034	0.00140022	0.00260015	0.999595
247.302	0.000919238	0.998936	0.0001451	0.00310033	0.00470045	0.00200014	0.00210026	0.999595
252.248	0.00116639	0.9987	0.000134394	0.00280031	0.00540047	0.0019002	0.00320021	0.999595
257.293	0.000992522	0.998846	0.000161927	0.00280028	0.00400054	0.00220019	0.00270032	0.999595
262.439	0.000977024	0.998836	0.000187466	0.00390028	0.0056004	0.00180022	0.00250027	0.999595
267.688	0.0010374	0.998723	0.000240162	0.00470039	0.00630056	0.00250018	0.00240025	0.999595
273.042	0.00112069	0.998691	0.000188348	0.00420047	0.00660063	0.00260025	0.00280024	0.999595
278.502	0.00106342	0.998751	0.000186011	0.00440042	0.00740066	0.00220026	0.00260028	0.999594
284.072	0.00115174	0.998652	0.00019719	0.00460044	0.00670074	0.00230022	0.00330026	0.999594
289.754	0.0011788	0.998586	0.000235951	0.00500046	0.00550067	0.00200023	0.00400033	0.999594
295.549	0.00109732	0.998689	0.000213911	0.0052005	0.00610055	0.0034002	0.0029004	0.999594
301.46	0.00124114	0.998574	0.000185159	0.00430052	0.00810061	0.00410034	0.00300029	0.999594
307.489	0.00115353	0.998673	0.000173451	0.00430043	0.00680081	0.00270041	0.0036003	0.999594
313.639	0.0013447	0.998489	0.000166407	0.00420043	0.00680068	0.00410027	0.00420036	0.999594
319.912	0.00111875	0.998713	0.000169107	0.00440042	0.00800068	0.00460041	0.00250042	0.999594
326.31	0.00131332	0.99851	0.000176933	0.00460044	0.0073008	0.00410046	0.00420025	0.999594
332.836	0.00116816	0.99867	0.000162342	0.00400046	0.00750073	0.00370041	0.00360042	0.999594
339.493	0.00121103	0.998604	0.000185082	0.0049004	0.00660075	0.00400037	0.00410036	0.999594
346.283	0.00109079	0.998691	0.000218595	0.00550049	0.00960066	0.0043004	0.00260041	0.999594
353.208	0.00125698	0.998551	0.000192306	0.00510055	0.00890096	0.00340043	0.00440026	0.999594
360.272	0.00120971	0.998582	0.000208534	0.00600051	0.00870089	0.00340034	0.00430044	0.999594
367.478	0.00146168	0.99835	0.000188641	0.0053006	0.00860087	0.00470034	0.00560043	0.999594
374.827	0.00143917	0.998339	0.000222027	0.00660053	0.00930086	0.00330047	0.00610056	0.999594
382.324	0.00129523	0.998485	0.000219847	0.00660066	0.0106009	0.00410033	0.00460061	0.999594
389.971	0.00136989	0.998411	0.000219289	0.00670066	0.0109011	0.00530041	0.00470046	0.999593
397.77	0.00114908	0.998635	0.000216746	0.00640067	0.0103011	0.00360053	0.00420047	0.999593
405.725	0.00146865	0.998255	0.000277036	0.00850064	0.011501	0.00460036	0.00600042	0.999593
413.84	0.00131818	0.998453	0.000228843	0.00780085	0.00950115	0.00410046	0.0058006	0.999593
422.117	0.00146703	0.998291	0.000241962	0.00770078	0.013001	0.00450041	0.00610058	0.999593
430.559	0.00141764	0.998382	0.000200394	0.00640077	0.0109013	0.00530045	0.00610061	0.999593
439.17	0.00140104	0.998328	0.000271571	0.00820064	0.0121011	0.00550053	0.00580061	0.999593
447.954	0.00164478	0.998093	0.000262156	0.00890082	0.0135012	0.00480055	0.00800058	0.999593
456.913	0.00161198	0.998187	0.000200967	0.00760089	0.0125014	0.00490048	0.0082008	0.999593
466.051	0.00170339	0.998083	0.000214127	0.00820076	0.0139013	0.00690049	0.00800082	0.999593
475.372	0.00153446	0.998223	0.000243142	0.00880082	0.0120014	0.00710069	0.0072008	0.999593
484.879	0.00156928	0.99821	0.000221178	0.00820088	0.0122012	0.00650071	0.00800072	0.999593
494.577	0.0014647	0.998314	0.0002215	0.00880082	0.0134012	0.00590065	0.0073008	0.999593
504.468	0.00153541	0.998219	0.000246302	0.00950088	0.0131013	0.00700059	0.00780073	0.999593
514.558	0.00168451	0.998085	0.00023081	0.00880095	0.0137013	0.0071007	0.00930078	0.999593
524.849	0.00130032	0.998476	0.000224252	0.00940088	0.0142014	0.00530071	0.00660093	0.999593
535.346	0.00162395	0.99814	0.000236665	0.0105009	0.0201014	0.00610053	0.00820066	0.999593
546.053	0.0018295	0.997914	0.000257307	0.0106011	0.017902	0.00750061	0.0105008	0.999593
556.974	0.00188802	0.997872	0.000239885	0.00980106	0.0185018	0.00820075	0.0110011	0.999593
568.113	0.00156829	0.998192	0.000239819	0.011101	0.0150019	0.00670082	0.0096011	0.999593
579.476	0.00168345	0.998088	0.000229087	0.0110011	0.0158015	0.00660067	0.011001	0.999593
591.065	0.00161109	0.998148	0.000241051	0.0105011	0.0205016	0.00770066	0.0089011	0.999593
602.886	0.00155079	0.998219	0.000230388	0.00990105	0.0184021	0.00860077	0.00870089	0.999592
614.944	0.00179721	0.99792	0.00028278	0.013801	0.0223018	0.00850086	0.0109009	0.999592
627.243	0.00181611	0.997897	0.000287503	0.0143014	0.0237022	0.00800085	0.0114011	0.999592
639.788	0.0016825	0.998071	0.000246826	0.0127014	0.0203024	0.0091008	0.0106011	0.999592
652.584	0.00181516	0.997917	0.000268033	0.0140013	0.020702	0.0104009	0.0119011	0.999592
665.635	0.00170848	0.998024	0.000267757	0.0140014	0.0210021	0.010301	0.0110012	0.999592
678.948	0.00182771	0.997921	0.000252089	0.0128014	0.0209021	0.00860103	0.0137011	0.999592
692.527	0.00184165	0.997861	0.000297925	0.0159013	0.0243021	0.00790086	0.0138014	0.999592
706.378	0.0018779	0.997806	0.000316561	0.0180016	0.0211024	0.0102008	0.0145014	0.999592
720.505	0.00192906	0.99779	0.000280773	0.0155018	0.0258021	0.010401	0.0144015	0.999592
734.915	0.00186983	0.997858	0.000272017	0.0164016	0.0237026	0.010701	0.0145014	0.999592
749.614	0.00196106	0.997791	0.000247951	0.0141016	0.0264024	0.0120011	0.0150015	0.999592
764.606	0.00188664	0.99782	0.000293948	0.0184014	0.0255026	0.0116012	0.0149015	0.999592
779.898	0.00193501	0.997788	0.000277795	0.0170018	0.0281026	0.0111012	0.0157015	0.999592
795.496	0.00195441	0.997734	0.000311676	0.0184017	0.0278028	0.0129011	0.0158016	0.999592
811.406	0.00199738	0.997713	0.000290098	0.0186018	0.0271028	0.0142013	0.0166016	0.999592
827.634	0.00200797	0.997717	0.000275453	0.0165019	0.0301027	0.0151014	0.0162017	0.999592
844.187	0.00210117	0.997603	0.00029644	0.0205017	0.032103	0.0139015	0.0183016	0.999592
861.07	0.00189648	0.997784	0.000319557	0.0214021	0.0287032	0.0147014	0.0162018	0.999592
878.292	0.0021643	0.997518	0.000318065	0.0220021	0.0325029	0.0173015	0.0190016	0.999592
895.858	0.00191941	0.997757	0.00032434	0.0227022	0.0311033	0.0149017	0.0171019	0.999592
913.775	0.00200756	0.997712	0.000281109	0.0203023	0.0318031	0.0141015	0.0194017	0.999592
932.05	0.00215569	0.997542	0.000302607	0.022802	0.0343032	0.0154014	0.0214019	0.999592
950.691	0.00214833	0.997549	0.000302892	0.0221023	0.0372034	0.0178015	0.0202021	0.999592
969.705	0.00216462	0.997559	0.000276581	0.0207022	0.0377037	0.0185018	0.020802	0.999592
989.099	0.00220631	0.99745	0.00034383	0.0269021	0.0396038	0.0184019	0.0219021	0.999592
1008.88	0.00214127	0.997544	0.000314737	0.0250027	0.038004	0.0164018	0.0228022	0.999592
1109.77	0.00213178	0.997568	0.000300726	0.0276025	0.0408038	0.0179016	0.0252023	0.999592
1220.75	0.00241524	0.997295	0.000289578	0.0263028	0.0485041	0.0234018	0.0315025	0.999591
1342.82	0.00240328	0.997274	0.000322823	0.0338026	0.0588049	0.0255023	0.0331032	0.999591
1477.1	0.00245932	0.99723	0.000311375	0.0361034	0.0596059	0.0327026	0.0371033	0.999591
1624.81	0.00264605	0.99702	0.000334573	0.0426036	0.077206	0.0357033	0.0436037	0.999591
1787.29	0.00256201	0.997085	0.00035306	0.0513043	0.0770077	0.0390036	0.0473044	0.999591
1966.02	0.00274156	0.996876	0.000382684	0.0597051	0.0862077	0.0430039	0.0581047	0.999591
2162.63	0.00267695	0.996974	0.000349838	0.059806	0.104909	0.0500043	0.0576058	0.999591
2378.89	0.00289464	0.996731	0.000374858	0.072406	0.11611	0.064305	0.0685058	0.999591
2616.78	0.00280871	0.996828	0.000363976	0.0744072	0.124712	0.0711064	0.0718069	0.999591
2878.46	0.00296452	0.996655	0.000380408	0.0855074	0.139412	0.0746071	0.0883072	0.999591
3166.3	0.00297415	0.996647	0.000378972	0.0933086	0.157314	0.0856075	0.0951088	0.999591
3482.93	0.00306092	0.996549	0.000389903	0.109209	0.179716	0.0946086	0.10831	0.999591
3831.22	0.0030435	0.996564	0.000392922	0.119511	0.207718	0.109809	0.112811	0.99959
4214.35	0.00323944	0.996353	0.000408135	0.134512	0.232621	0.123511	0.137011	0.99959
4635.78	0.00336121	0.996225	0.000413695	0.152713	0.271323	0.145412	0.152914	0.99959
5099.36	0.00332043	0.996269	0.000411263	0.167315	0.292627	0.158015	0.166715	0.99959
5609.3	0.00347132	0.996103	0.000426102	0.190217	0.326229	0.184316	0.193117	0.99959
6170.23	0.00361101	0.995952	0.000437038	0.214319	0.378233	0.204318	0.222719	0.99959
6787.25	0.00359803	0.995968	0.000433939	0.237021	0.416538	0.23322	0.239422	0.99959
7465.97	0.00374316	0.995808	0.000449374	0.265924	0.466842	0.267823	0.276024	0.99959
8212.57	0.00367178	0.99587	0.000458177	0.297527	0.510047	0.290827	0.295428	0.99959
9033.83	0.00384264	0.995703	0.000454972	0.32603	0.588451	0.332229	0.34093	0.99959
9937.21	0.00392654	0.995614	0.000459431	0.364433	0.670759	0.381933	0.377034	0.99959
